ang(deg),IA (A),IB (A),Axial torque (N*m)
68,-9,8,0.5310412594811049
68,-9,9,0.19676964987637732
68,-9,10,-0.13671921382648583
68,-8,-10,6.3995726734879845
68,-8,-9,6.035560120203645
68,-8,-8,5.676769736338524
68,-8,-7,5.3215126671705875
68,-8,-6,4.968536147999586
68,-8,-5,4.616435459947957
68,-8,-4,4.267879661940833
68,-8,-3,3.919722017210342
68,-8,-2,3.57147166363056
68,-8,-1,3.2241280358782696
68,-8,0,2.877177133152239
68,-8,1,2.531104255122171
68,-8,2,2.1861974660967354
68,-8,3,1.8459878784229036
68,-8,4,1.5093664310839732
68,-8,5,1.1729367813930656
68,-8,6,0.8368697830407511
68,-8,7,0.5012142725842541
68,-8,8,0.16588147798581881
68,-8,9,-0.16898482535815984
68,-8,10,-0.5033386111274168
68,-7,-10,6.02826536237184
68,-7,-9,5.666088360297336
68,-7,-8,5.307862307103076
68,-7,-7,4.952541350489023
68,-7,-6,4.599005086031011
68,-7,-5,4.248668978387529
68,-7,-4,3.899286065191958
68,-7,-3,3.550681572303914
68,-7,-2,3.202223830363135
68,-7,-1,2.8550516601333347
68,-7,0,2.508337619375405
68,-7,1,2.1620516888172405
68,-7,2,1.8181984894306902
68,-7,3,1.4796747305064297
68,-7,4,1.1431906299267072
68,-7,5,0.8062984888890505
68,-7,6,0.4688906989213304
68,-7,7,0.13223813157507025
68,-7,8,-0.20327044647710935
68,-7,9,-0.5381511422017843
68,-7,10,-0.8727566204888497
68,-6,-10,5.65621696505171
68,-6,-9,5.2959015571095875
68,-6,-8,4.937395431254447
68,-6,-7,4.581761857327977
68,-6,-6,4.228468252164776
68,-6,-5,3.8781874141054358
68,-6,-4,3.528729527511549
68,-6,-3,3.1797892820858977
68,-6,-2,2.8318323515230985
68,-6,-1,2.4849039902390677
68,-6,0,2.138445243715291
68,-6,1,1.7916666125447371
68,-6,2,1.4491466831612774
68,-6,3,1.1102848870094142
68,-6,4,0.7729291836386234
68,-6,5,0.4350363969869361
68,-6,6,0.09744537483396751
68,-6,7,-0.2388185226102374
68,-6,8,-0.574282985901473
68,-6,9,-0.9091349892370887
68,-6,10,-1.2435226099994587
68,-5,-10,5.284788326305423
68,-5,-9,4.9248229087372355
68,-5,-8,4.565945477698084
68,-5,-7,4.209721721174935
68,-5,-6,3.8573214833146383
68,-5,-5,3.5075386101902497
68,-5,-4,3.157683386284171
68,-5,-3,2.8090007802077817
68,-5,-2,2.461451346152796
68,-5,-1,2.114256879439094
68,-5,0,1.7666439662996598
68,-5,1,1.419277170467469
68,-5,2,1.077050914579222
68,-5,3,0.7385548560656642
68,-5,4,0.40010149484240454
68,-5,5,0.0626178892281649
68,-5,6,-0.2743729632635032
68,-5,7,-0.610294122308343
68,-5,8,-0.9456388104632065
68,-5,9,-1.2813166749086422
68,-5,10,-1.6174397296249996
68,-4,-10,4.912742315801619
68,-4,-9,4.552694866064149
68,-4,-8,4.1933633520467
68,-4,-7,3.8376670399071404
68,-4,-6,3.486222591091183
68,-4,-5,3.136095488416219
68,-4,-4,2.7862724903807536
68,-4,-3,2.437441413926757
68,-4,-2,2.0887555399300144
68,-4,-1,1.7401285426496855
68,-4,0,1.3910882923801484
68,-4,1,1.044898019269517
68,-4,2,0.7040600334102365
68,-4,3,0.3655013446048306
68,-4,4,0.026979148875785904
68,-4,5,-0.31028462257264056
68,-4,6,-0.6468338259291653
68,-4,7,-0.9837968718258566
68,-4,8,-1.3214997461844546
68,-4,9,-1.6591369858097336
68,-4,10,-1.9954613422321636
68,-3,-10,4.540422779858977
68,-3,-9,4.180017916395763
68,-3,-8,3.819889114403363
68,-3,-7,3.4652722021764895
68,-3,-6,3.1137203529337367
68,-3,-5,2.7628542791793302
68,-3,-4,2.4120207811414662
68,-3,-3,2.0623487085895014
68,-3,-2,1.7131730863334815
68,-3,-1,1.3639098337900184
68,-3,0,1.0151336206101196
68,-3,1,0.670857348289698
68,-3,2,0.33099837343635535
68,-3,3,-0.007501839277964443
68,-3,4,-0.3464555593953823
68,-3,5,-0.68593024788015
68,-3,6,-1.0246962889765914
68,-3,7,-1.363146827346947
68,-3,8,-1.701063718490502
68,-3,9,-2.0380390075631856
68,-3,10,-2.3727669059886094
68,-2,-10,4.166386098537078
68,-2,-9,3.8055020162652378
68,-2,-8,3.445467918061626
68,-2,-7,3.0910563353998
68,-2,-6,2.738390679807162
68,-2,-5,2.3865470418554025
68,-2,-4,2.035347185319146
68,-2,-3,1.6856907827429914
68,-2,-2,1.3365459217961224
68,-2,-1,0.9870423836615745
68,-2,0,0.6395135786975831
68,-2,1,0.29655843978266994
68,-2,2,-0.0446720319984841
68,-2,3,-0.3855993056423608
68,-2,4,-0.7267746019578025
68,-2,5,-1.0661790790082597
68,-2,6,-1.4050798624405552
68,-2,7,-1.7434921162932953
68,-2,8,-2.081109060484946
68,-2,9,-2.417450343227447
68,-2,10,-2.7500051410522324
68,-1,-10,3.7899573950200485
68,-1,-9,3.428069720841447
68,-1,-8,3.068825838954929
68,-1,-7,2.713895681618299
68,-1,-6,2.3607944476892055
68,-1,-5,2.0086785966013014
68,-1,-4,1.6579095977252927
68,-1,-3,1.3083456380550962
68,-1,-2,0.9587347180283297
68,-1,-1,0.6086619122120923
68,-1,0,0.2611619720450628
68,-1,1,-0.08302613168298688
68,-1,2,-0.4257327402636969
68,-1,3,-0.7674865853020026
68,-1,4,-1.1080342466975313
68,-1,5,-1.447550635006535
68,-1,6,-1.7863665913110276
68,-1,7,-2.1245616708199697
68,-1,8,-2.461658013229734
68,-1,9,-2.796961084566608
68,-1,10,-3.1280804127974426
68,0,-10,3.4107207684126393
68,0,-9,3.0485670344000946
68,0,-8,2.689959492620909
68,0,-7,2.3352646061163287
68,0,-6,1.9821169203818416
68,0,-5,1.630046468264365
68,0,-4,1.279148936535026
68,0,-3,0.9282285242521026
68,0,-2,0.576056744644085
68,0,-1,0.2246723396565097
68,0,0,-0.12158967571265929
68,0,1,-0.46582267092371477
68,0,2,-0.8086871328045834
68,0,3,-1.1500054943602032
68,0,4,-1.4905077329453487
68,0,5,-1.8297335255167504
68,0,6,-2.1686157091675544
68,0,7,-2.5067441397443475
68,0,8,-2.843662344924268
68,0,9,-3.1775100311483833
68,0,10,-3.507429793305461
68,1,-10,3.0294642456902605
68,1,-9,2.66839805734418
68,1,-8,2.3101659324215653
68,1,-7,1.9551366353322348
68,1,-6,1.60126784025376
68,1,-5,1.2474111278398627
68,1,-4,0.8944122945798886
68,1,-3,0.5415579981201777
68,1,-2,0.18887004589075712
68,1,-1,-0.16019960460661267
68,1,0,-0.5056317037043888
68,1,1,-0.8500778861674121
68,1,2,-1.192719443229982
68,1,3,-1.534423834251207
68,1,4,-1.8746324728170514
68,1,5,-2.2138691144670997
68,1,6,-2.5528533642170936
68,1,7,-2.890757059092365
68,1,8,-3.226899321826222
68,1,9,-3.558635763436867
68,1,10,-3.8873680251880187
68,2,-10,2.6445964119680374
68,2,-9,2.284100325739891
68,2,-8,1.9248881845230448
68,2,-7,1.5677586607616583
68,2,-6,1.2119043920029386
68,2,-5,0.8573632316613315
68,2,-4,0.5037572979798798
68,2,-3,0.15068921237699118
68,2,-2,-0.20145410345581458
68,2,-1,-0.548672971226553
68,2,0,-0.8939789565454633
68,2,1,-1.2384414922997982
68,2,2,-1.5816056033148007
68,2,3,-1.9224391792970599
68,2,4,-2.2622649050196997
68,2,5,-2.601493143015348
68,2,6,-2.940167382401119
68,2,7,-3.277723785496946
68,2,8,-3.6122448792874238
68,2,9,-3.942470616173446
68,2,10,-4.270974230845759
68,3,-10,2.2548900389697595
68,3,-9,1.8931915401896677
68,3,-8,1.532255768085256
68,3,-7,1.173602980287466
68,3,-6,0.8173681914202516
68,3,-5,0.46264726902626024
68,3,-4,0.10879714707442383
68,3,-3,-0.24414726764158634
68,3,-2,-0.5946063874163517
68,3,-1,-0.9408276093507089
68,3,0,-1.2858015709501056
68,3,1,-1.6300196406567444
68,3,2,-1.9724483795866088
68,3,3,-2.3131320888675435
68,3,4,-2.652885700234724
68,3,5,-2.991995395718399
68,3,6,-3.330262594153782
68,3,7,-3.6667794947399073
68,3,8,-3.9996759532192816
68,3,9,-4.329023511026252
68,3,10,-4.656948083968058
68,4,-10,1.8604189317602904
68,4,-9,1.4976595398967665
68,4,-8,1.1357973578522453
68,4,-7,0.7771434663500739
68,4,-6,0.4213835410823413
68,4,-5,0.06681318464381267
68,4,-4,-0.2869864699477138
68,4,-3,-0.6392935657072563
68,4,-2,-0.9874146538047173
68,4,-1,-1.3330430303544396
68,4,0,-1.677771847385584
68,4,1,-2.0217688543903516
68,4,2,-2.364015652027806
68,4,3,-2.7045739930512616
68,4,4,-3.0437195279483236
68,4,5,-3.3824638346208467
68,4,6,-3.7202548785263407
68,4,7,-4.056004382022616
68,4,8,-4.386599600017358
68,4,9,-4.715313721713344
68,4,10,-5.043143532744052
68,5,-10,1.4632936516318615
68,5,-9,1.100517160698694
68,5,-8,0.7387042093672277
68,5,-7,0.38054917535655947
68,5,-6,0.02504632767838546
68,5,-5,-0.3292519285170895
68,5,-4,-0.6827476379098508
68,5,-3,-1.033575223694737
68,5,-2,-1.380041066511249
68,5,-1,-1.7251453826557852
68,5,0,-2.069833339629847
68,5,1,-2.413612227100349
68,5,2,-2.7554739835827977
68,5,3,-3.095317377596118
68,5,4,-3.4346276944416476
68,5,5,-3.772966899742047
68,5,6,-4.109814095971238
68,5,7,-4.443540150386395
68,5,8,-4.7734133207161245
68,5,9,-5.101551356868518
68,5,10,-5.428959204375535
68,6,-10,1.0654064191602097
68,6,-9,0.7026195613125542
68,6,-8,0.34112406220417424
68,6,-7,-0.016250808619835896
68,6,-6,-0.37154618891129265
68,6,-5,-0.7257365916118101
68,6,-4,-1.0785870821137586
68,6,-3,-1.427192002307447
68,6,-2,-1.773168280610543
68,6,-1,-2.1179865203834796
68,6,0,-2.4624294439474905
68,6,1,-2.8059512393245227
68,6,2,-3.146973009823786
68,6,3,-3.4867124875235844
68,6,4,-3.8255954917785067
68,6,5,-4.163184941360358
68,6,6,-4.499896502229512
68,6,7,-4.830926040144971
68,6,8,-5.160172703136953
68,6,9,-5.488060505971614
68,6,10,-5.814827104130904
68,7,-10,0.6662307818953139
68,7,-9,0.30361349089190043
68,7,-8,-0.05751657029051335
68,7,-7,-0.41432541299194625
68,7,-6,-0.7692336173010587
68,7,-5,-1.1232446527516742
68,7,-4,-1.475244923462535
68,7,-3,-1.8217120136756377
68,7,-2,-2.1671600277950462
68,7,-1,-2.511634783895868
68,7,0,-2.855845297625807
68,7,1,-3.198946740231543
68,7,2,-3.5395872342510755
68,7,3,-3.8790698525995206
68,7,4,-4.217188212741145
68,7,5,-4.554120755273823
68,7,6,-4.889680953811225
68,7,7,-5.219383198631086
68,7,8,-5.5479646817274295
68,7,9,-5.875602946917828
68,7,10,-6.201162390132151
68,8,-10,0.2640975138371976
68,8,-9,-0.09817042410557858
68,8,-8,-0.45867698436165805
68,8,-7,-0.8152013429164773
68,8,-6,-1.1699217677927396
68,8,-5,-1.523113248645832
68,8,-4,-1.8728553387498093
68,8,-3,-2.2189656989993147
68,8,-2,-2.5637018835456367
68,8,-1,-2.9080296482530104
68,8,0,-3.251864132901219
68,8,1,-3.5943459314612713
68,8,2,-3.9346889533717144
68,8,3,-4.27336390216066
68,8,4,-4.611282645736755
68,8,5,-4.94763389957669
68,8,6,-5.280465611600023
68,8,7,-5.610173465575616
68,8,8,-5.938052077391727
68,8,9,-6.264461418900643
68,8,10,-6.589935800253898
68,9,-10,-0.14144157438528027
68,9,-9,-0.5033161703362358
68,9,-8,-0.8634364003777109
68,9,-7,-1.2197088967501792
68,9,-6,-1.5742005227391471
68,9,-5,-1.9266360482656062
68,9,-4,-2.274157412176454
68,9,-3,-2.6195159143877986
68,9,-2,-2.963921111026036
68,9,-1,-3.3079576654445293
68,9,0,-3.651348648242968
68,9,1,-3.9931992710774873
68,9,2,-4.333074891880502
68,9,3,-4.671521181580272
68,9,4,-5.008661129651281
68,9,5,-5.344200312001667
68,9,6,-5.675166933919792
68,9,7,-6.004194638603624
68,9,8,-6.331411728892186
68,9,9,-6.656989586415535
68,9,10,-6.981218820905114
68,10,-10,-0.5472514191840884
68,10,-9,-0.9086475148026084
68,10,-8,-1.2684765744351418
68,10,-7,-1.6247490254406654
68,10,-6,-1.9786026965010328
68,10,-5,-2.3291374995834144
68,10,-4,-2.675608673867054
68,10,-3,-3.0205092451490874
68,10,-2,-3.364635405137024
68,10,-1,-3.708294733601264
68,10,0,-4.051097526638352
68,10,1,-4.39247642706804
68,10,2,-4.731772999134618
68,10,3,-5.069418502478762
68,10,4,-5.4064175435560715
68,10,5,-5.740121238096155
68,10,6,-6.0704024060606665
68,10,7,-6.398507110919727
68,10,8,-6.7239548998634175
68,10,9,-7.04907875325048
68,10,10,-7.372488204859874
69,-10,-10,7.0168923261409955
69,-10,-9,6.640164857635562
69,-10,-8,6.2635081104252714
69,-10,-7,5.8866441105393195
69,-10,-6,5.509725900165499
69,-10,-5,5.13450905867653
69,-10,-4,4.762766161664875
69,-10,-3,4.392673288494895
69,-10,-2,4.023617555397642
69,-10,-1,3.6583365858772714
69,-10,0,3.2966155230254417
69,-10,1,2.935277592306294
69,-10,2,2.5747752885933926
69,-10,3,2.2169787749246095
69,-10,4,1.8607871270882015
69,-10,5,1.5055385499936083
69,-10,6,1.1520469491558176
69,-10,7,0.800200630871459
69,-10,8,0.44907267348646773
69,-10,9,0.0975175235884077
69,-10,10,-0.2533648396636293
69,-9,-10,6.669917814359013
69,-9,-9,6.292460477725004
69,-9,-8,5.915443212804054
69,-9,-7,5.538211459702033
69,-9,-6,5.161257741118064
69,-9,-5,4.785847648319053
69,-9,-4,4.413855343791609
69,-9,-3,4.043037253531694
69,-9,-2,3.6741924855259827
69,-9,-1,3.310573508338684
69,-9,0,2.9487203132587965
69,-9,1,2.5873790198822224
69,-9,2,2.227535836810035
69,-9,3,1.8706872500958966
69,-9,4,1.5141628177593756
69,-9,5,1.159087103864521
69,-9,6,0.8056377270784106
69,-9,7,0.4527831515333994
69,-9,8,0.1000065267331317
69,-9,9,-0.25372898768799823
69,-9,10,-0.6050588605069547
69,-8,-10,6.321942685993102
69,-8,-9,5.944200518061633
69,-8,-8,5.566537703303709
69,-8,-7,5.18909731123434
69,-8,-6,4.811887770194614
69,-8,-5,4.4357895348972765
69,-8,-4,4.063290512999065
69,-8,-3,3.692479920590244
69,-8,-2,3.324891028946314
69,-8,-1,2.9623401919589
69,-8,0,2.6004459496540724
69,-8,1,2.2391982496886005
69,-8,2,1.8804972622121168
69,-8,3,1.5234768478004042
69,-8,4,1.166600104985353
69,-8,5,0.8104167707539125
69,-8,6,0.45498059627649823
69,-8,7,0.1002488274765277
69,-8,8,-0.25415362245278267
69,-8,9,-0.6080458700083364
69,-8,10,-0.9574433839357848
69,-7,-10,5.973442168764637
69,-7,-9,5.594886402597905
69,-7,-8,5.216646723313793
69,-7,-7,4.8388232846351
69,-7,-6,4.461022879133107
69,-7,-5,4.084885551944201
69,-7,-4,3.7122018807393364
69,-7,-3,3.341526955905282
69,-7,-2,2.9763925899202692
69,-7,-1,2.613992105515797
69,-7,0,2.251806718056585
69,-7,1,1.890687608153258
69,-7,2,1.5320472715192088
69,-7,3,1.173534848778692
69,-7,4,0.814290205794094
69,-7,5,0.4561799823001381
69,-7,6,0.10022354177875228
69,-7,7,-0.2547811375069355
69,-7,8,-0.6091633245807745
69,-7,9,-0.9617165058637859
69,-7,10,-1.3092433655387814
69,-6,-10,5.622977721688353
69,-6,-9,5.2444516248963495
69,-6,-8,4.86563054817476
69,-6,-7,4.4879127495364886
69,-6,-6,4.109605447678573
69,-6,-5,3.7331450449400148
69,-6,-4,3.3604178180191218
69,-6,-3,2.9912066582147294
69,-6,-2,2.6273465792618964
69,-6,-1,2.264090042091853
69,-6,0,1.9008749906865012
69,-6,1,1.538838620886835
69,-6,2,1.1785490880845049
69,-6,3,0.8180812096580894
69,-6,4,0.4582501789259017
69,-6,5,0.10049108340420382
69,-6,6,-0.25516636841343415
69,-6,7,-0.6100080948410789
69,-6,8,-0.9641909582817485
69,-6,9,-1.315081800518894
69,-6,10,-1.6621186475072411
69,-5,-10,5.271518726761478
69,-5,-9,4.892214252668447
69,-5,-8,4.513750903620549
69,-5,-7,4.134910359655312
69,-5,-6,3.7570893958836473
69,-5,-5,3.3809527643027795
69,-5,-4,3.0079016890438
69,-5,-3,2.6399295097964544
69,-5,-2,2.2749989944043985
69,-5,-1,1.9094959723582081
69,-5,0,1.544605206588662
69,-5,1,1.1826091392387172
69,-5,2,0.8219234743053463
69,-5,3,0.4615112050365663
69,-5,4,0.10190817981895611
69,-5,5,-0.2553556188881782
69,-5,6,-0.6108263898071908
69,-5,7,-0.965955202747882
69,-5,8,-1.3196907829327986
69,-5,9,-1.6689270082470247
69,-5,10,-2.015445781239895
69,-4,-10,4.918521468904031
69,-4,-9,4.539797953277294
69,-4,-8,4.159862701520541
69,-4,-7,3.781359388687414
69,-4,-6,3.4028982842825943
69,-4,-5,3.026086139003486
69,-4,-4,2.6515289746132455
69,-4,-3,2.283441282176241
69,-4,-2,1.916678089890292
69,-4,-1,1.5502092291983047
69,-4,0,1.1861401506722042
69,-4,1,0.8247611127339387
69,-4,2,0.4642662618392294
69,-4,3,0.10385570182515211
69,-4,4,-0.2553591005845676
69,-4,5,-0.6126399226470985
69,-4,6,-0.9686255753188632
69,-4,7,-1.3242690605037657
69,-4,8,-1.6763307630078237
69,-4,9,-2.0242320693579674
69,-4,10,-2.370914996446767
69,-3,-10,4.563459619758592
69,-3,-9,4.184042939300318
69,-3,-8,3.803834280629369
69,-3,-7,3.4242452166217836
69,-3,-6,3.043638883807899
69,-3,-5,2.6646476968713366
69,-3,-4,2.2907692457505213
69,-3,-3,1.9227937326015818
69,-3,-2,1.5557800279008491
69,-3,-1,1.1895053534151312
69,-3,0,0.8266215423000046
69,-3,1,0.46568046783732175
69,-3,2,0.1051788883942397
69,-3,3,-0.2554199517517756
69,-3,4,-0.61478072951819
69,-3,5,-0.9722909121341112
69,-3,6,-1.328619399993156
69,-3,7,-1.6836237670733916
69,-3,8,-2.0339089292743116
69,-3,9,-2.3809761039516704
69,-3,10,-2.7275929366943554
69,-2,-10,4.20665812666008
69,-2,-9,3.8251386165183217
69,-2,-8,3.443159693131909
69,-2,-7,3.0616097076496054
69,-2,-6,2.6803898344895405
69,-2,-5,2.300769266240367
69,-2,-4,1.9291810095174111
69,-2,-3,1.561406494863029
69,-2,-2,1.1943471251927755
69,-2,-1,0.8287131555594106
69,-2,0,0.46681019757595293
69,-2,1,0.10565381528399403
69,-2,2,-0.2554944643109113
69,-2,3,-0.61616465400452
69,-2,4,-0.9752919744453317
69,-2,5,-1.3326935526084993
69,-2,6,-1.6889866936196367
69,-2,7,-2.0426369596836396
69,-2,8,-2.3912009790629263
69,-2,9,-2.7383178050234935
69,-2,10,-3.085607941022909
69,-1,-10,3.8454276046172957
69,-1,-9,3.4624106534991848
69,-1,-8,3.0795093867402996
69,-1,-7,2.6973903246300006
69,-1,-6,2.3161427698256256
69,-1,-5,1.9376814170171712
69,-1,-4,1.5676721435191345
69,-1,-3,1.1997028763991406
69,-1,-2,0.8323966592381036
69,-1,-1,0.46775709665821213
69,-1,0,0.10583692515046027
69,-1,1,-0.2556944441938645
69,-1,2,-0.6169165171161823
69,-1,3,-0.9770175548681465
69,-1,4,-1.3359979000940516
69,-1,5,-1.6934026493549574
69,-1,6,-2.049446620046648
69,-1,7,-2.4015845285867137
69,-1,8,-2.750075008628699
69,-1,9,-3.098553451158165
69,-1,10,-3.446643367261386
69,0,-10,3.4817954367168373
69,0,-9,3.097836745722092
69,0,-8,2.7147273387555773
69,0,-7,2.3327900428550996
69,0,-6,1.9514858966437765
69,0,-5,1.5753426925411116
69,0,-4,1.2053407648344863
69,0,-3,0.8367828967708466
69,0,-2,0.4695771353905192
69,0,-1,0.10623079944794792
69,0,0,-0.25587520339234915
69,0,1,-0.6172844200488994
69,0,2,-0.9783309393827941
69,0,3,-1.3380200466433225
69,0,4,-1.6971609236790088
69,0,5,-2.055329691949017
69,0,6,-2.4117616528660624
69,0,7,-2.7633896065064802
69,0,8,-3.111987140504529
69,0,9,-3.4606501748773772
69,0,10,-3.8084413558563814
69,1,-10,3.116987329035703
69,1,-9,2.7327826219724964
69,1,-8,2.34970768738796
69,1,-7,1.9676327478832356
69,1,-6,1.5867790250710856
69,1,-5,1.2121205661438426
69,1,-4,0.8418333515199077
69,1,-3,0.4732693974773917
69,1,-2,0.10707297543311695
69,1,-1,-0.25594465066349215
69,1,0,-0.6177884869022978
69,1,1,-0.97926481773649
69,1,2,-1.3403285216575058
69,1,3,-1.70094255615789
69,1,4,-2.06146437401654
69,1,5,-2.4206189392741346
69,1,6,-2.7755998344377706
69,1,7,-3.125736329274072
69,1,8,-3.4745723629461063
69,1,9,-3.822990562689698
69,1,10,-4.170624039727587
69,2,-10,2.751030669409222
69,2,-9,2.366580802283653
69,2,-8,1.9832587608260281
69,2,-7,1.6007875568277838
69,2,-6,1.221959697465715
69,2,-5,0.8477491213168845
69,2,-4,0.4774082241714087
69,2,-3,0.10893835902462501
69,2,-2,-0.2560481548562879
69,2,-1,-0.6191008117494629
69,2,0,-0.9813746168895897
69,2,1,-1.3441555642742862
69,2,2,-1.7060085971089365
69,2,3,-2.0674661069556097
69,2,4,-2.4284004900934075
69,2,5,-2.78678558441167
69,2,6,-3.139490415823692
69,2,7,-3.4890435832941757
69,2,8,-3.837948072505633
69,2,9,-4.187036765029297
69,2,10,-4.536616629746479
69,3,-10,2.383557294941593
69,3,-9,1.998702447154541
69,3,-8,1.6152561536921481
69,3,-7,1.2331991696113558
69,3,-6,0.8564340219421864
69,3,-5,0.4824337209580501
69,3,-4,0.11191050457641524
69,3,-3,-0.25609106740100546
69,3,-2,-0.6210086861934597
69,3,-1,-0.9852254307899838
69,3,0,-1.348892346311407
69,3,1,-1.711834085631694
69,3,2,-2.073665914524973
69,3,3,-2.4349667713357026
69,3,4,-2.7954477829642386
69,3,5,-3.152483234670755
69,3,6,-3.5040773642172156
69,3,7,-3.8548877222897784
69,3,8,-4.206019801764139
69,3,9,-4.5568540631937475
69,3,10,-4.906588923242515
69,4,-10,2.0143008598264784
69,4,-9,1.6293146100103164
69,4,-8,1.245894397977124
69,4,-7,0.8658395781271677
69,4,-6,0.48957348636676107
69,4,-5,0.11531194939031877
69,4,-4,-0.25609473625861523
69,4,-3,-0.6241442744421526
69,4,-2,-0.9897863917665891
69,4,-1,-1.3543727039599016
69,4,0,-1.7179610386611983
69,4,1,-2.080307456068479
69,4,2,-2.441939628459802
69,4,3,-2.8032740832868797
69,4,4,-3.1641234071119695
69,4,5,-3.5210182887019315
69,4,6,-3.874606003078858
69,4,7,-4.226605098768866
69,4,8,-4.577752546021463
69,4,9,-4.928399661357414
69,4,10,-5.2774055187716575
69,5,-10,1.6426953486170723
69,5,-9,1.257566958974825
69,5,-8,0.8743342286239528
69,5,-7,0.49610286663995123
69,5,-6,0.11919496340497432
69,5,-5,-0.2563008889018715
69,5,-4,-0.6278837880113249
69,5,-3,-0.9952045075777668
69,5,-2,-1.3606989931067002
69,5,-1,-1.7251016592800479
69,5,0,-2.0883325630625214
69,5,1,-2.4507299562276788
69,5,2,-2.8136514006249067
69,5,3,-3.1775035018462447
69,5,4,-3.5397002437242424
69,5,5,-3.895412530107889
69,5,6,-4.248391823663437
69,5,7,-4.5998832426366665
69,5,8,-4.950936059085655
69,5,9,-5.301272184514401
69,5,10,-5.650083103083163
69,6,-10,1.266902955233125
69,6,-9,0.8813345494115948
69,6,-8,0.49877815719090773
69,6,-7,0.12070723972402175
69,6,-6,-0.25646023850090577
69,6,-5,-0.6320797712163957
69,6,-4,-1.0025812644918939
69,6,-3,-1.3696248285049153
69,6,-2,-1.7351633409346328
69,6,-1,-2.099905463065521
69,6,0,-2.464677076584668
69,6,1,-2.829511188727765
69,6,2,-3.1940388246331097
69,6,3,-3.5577083023518368
69,6,4,-3.9177785154239304
69,6,5,-4.272486444747973
69,6,6,-4.624912395862619
69,6,7,-4.9766348464219154
69,6,8,-5.327582443341853
69,6,9,-5.677378688591883
69,6,10,-6.026240875434323
69,7,-10,0.8879636998944884
69,7,-9,0.5020736425342397
69,7,-8,0.12127820560839582
69,7,-7,-0.25663631119317604
69,7,-6,-0.6337925916274176
69,7,-5,-1.0091709734013923
69,7,-4,-1.3791071811673703
69,7,-3,-1.7465572236532432
69,7,-2,-2.1141233287610164
69,7,-1,-2.4812383204735413
69,7,0,-2.8470226825165983
69,7,1,-3.211780839894193
69,7,2,-3.5762700140262735
69,7,3,-3.939455595927649
69,7,4,-4.297111592523497
69,7,5,-4.651100803505073
69,7,6,-5.003676943021844
69,7,7,-5.3553688146384175
69,7,8,-5.706199996539099
69,7,9,-6.055582767172251
69,7,10,-6.404259058197249
69,8,-10,0.5073996816940702
69,8,-9,0.12248131762643205
69,8,-8,-0.2568257349652035
69,8,-7,-0.6347319406665418
69,8,-6,-1.012048594692079
69,8,-5,-1.3875554852706735
69,8,-4,-1.759345204988306
69,8,-3,-2.1290030371369935
69,8,-2,-2.4974989939090864
69,8,-1,-2.864627119210973
69,8,0,-3.230126212271851
69,8,1,-3.5948400716525803
69,8,2,-3.9589616172523057
69,8,3,-4.320198409476857
69,8,4,-4.676907853478839
69,8,5,-5.030779499177125
69,8,6,-5.38301655378518
69,8,7,-5.734407539442911
69,8,8,-6.084551194793983
69,8,9,-6.433650266111951
69,8,10,-6.781739147066099
69,9,-10,0.12606220743911334
69,9,-9,-0.2569543454387151
69,9,-8,-0.6361008853828434
69,9,-7,-1.0153101537040037
69,9,-6,-1.3946439880455752
69,9,-5,-1.7713967546630567
69,9,-4,-2.14378791975593
69,9,-3,-2.5137749656997714
69,9,-2,-2.882301465171248
69,9,-1,-3.248942929025109
69,9,0,-3.6141068504326612
69,9,1,-3.978602478573108
69,9,2,-4.34202506686479
69,9,3,-4.700748601073612
69,9,4,-5.056706661273408
69,9,5,-5.410232981691834
69,9,6,-5.76227120301541
69,9,7,-6.113385199881246
69,9,8,-6.462825530560226
69,9,9,-6.811481636794327
69,9,10,-7.15909648701707
69,10,-10,-0.25701128355697334
69,10,-9,-0.639846132602309
69,10,-8,-1.0207963849276696
69,10,-7,-1.4017246834888832
69,10,-6,-1.7813396049783743
69,10,-5,-2.157881132885598
69,10,-4,-2.530154149041908
69,10,-3,-2.899948136082905
69,10,-2,-3.2678040829805446
69,10,-1,-3.6338512490626034
69,10,0,-3.998807949335882
69,10,1,-4.3628194133739076
69,10,2,-4.724478222590119
69,10,3,-5.081764839965386
69,10,4,-5.437238933852646
69,10,5,-5.790158350119476
69,10,6,-6.141993286281923
69,10,7,-6.492422915385345
69,10,8,-6.841307839317808
69,10,9,-7.189286121560378
69,10,10,-7.536322512452171
70,-10,-10,6.843023497064278
70,-10,-9,6.451849562302786
70,-10,-8,6.0608215245497385
70,-10,-7,5.672811428608223
70,-10,-6,5.2867735894797985
70,-10,-5,4.901933105234613
70,-10,-4,4.517166787788825
70,-10,-3,4.131838118766922
70,-10,-2,3.746687772944212
70,-10,-1,3.3641320317581105
70,-10,0,2.985073603418753
70,-10,1,2.6069543434416778
70,-10,2,2.2300352781584443
70,-10,3,1.8538557189476668
70,-10,4,1.4777969393546257
70,-10,5,1.1012183602565562
70,-10,6,0.7278654138113625
70,-10,7,0.3577260542207234
70,-10,8,-0.010890685853421341
70,-10,9,-0.3770963304429716
70,-10,10,-0.7400551598766947
70,-9,-10,6.519444739586262
70,-9,-9,6.127553752398398
70,-9,-8,5.735175577483315
70,-9,-7,5.346575376228325
70,-9,-6,4.960126052478658
