ang (deg),IA (A),IB (A),Coil A flux (Wb),Coil B flux (Wb),Coil C flux (Wb)
27,-6,4,0.021727397515994645,-0.044994954846187006,0.02603779703602852
27,-6,5,0.021753230590722344,-0.04474393109079047,0.025546028739353063
27,-6,6,0.0217791546375498,-0.044490299442835564,0.025047197687269693
27,-6,7,0.021802671709828164,-0.04422045040311456,0.02454589165869755
27,-6,8,0.021826088389546687,-0.04394460447807392,0.024033518146610654
27,-6,9,0.021848815972595248,-0.04365982497307632,0.02350816569542279
27,-6,10,0.021870967009585636,-0.04337234893344459,0.022978170471746558
27,-5,-10,0.02193577349114414,-0.04815709431605475,0.031705440269148684
27,-5,-9,0.021963452428947976,-0.04796188358993095,0.031318172172433725
27,-5,-8,0.02199130396906847,-0.047763906554269556,0.030924775478741114
27,-5,-7,0.022018565920298657,-0.0475622122227404,0.030515649660887545
27,-5,-6,0.022047519012705335,-0.04736023878920603,0.030090846545974874
27,-5,-5,0.022074611800203314,-0.04715076393172363,0.02966265719078896
27,-5,-4,0.022101537082747563,-0.04692719583203317,0.02923088007371208
27,-5,-3,0.02212805265599841,-0.04669054184868824,0.028792593873689896
27,-5,-2,0.02215497208251744,-0.04645282954314219,0.02834964449307696
27,-5,-1,0.022181511574508848,-0.0462129402088739,0.02790338209348503
27,-5,0,0.022208172607605742,-0.045972351086469264,0.027453458540991578
27,-5,1,0.022234790748893667,-0.04573115318885635,0.026983804602671406
27,-5,2,0.022261425492308758,-0.04548721231700655,0.026498787516303503
27,-5,3,0.022288076042519988,-0.04524169444043846,0.026011864010059414
27,-5,4,0.02231469825080779,-0.04499466907812621,0.02551944722493604
27,-5,5,0.02234091640126352,-0.04474411483918187,0.025021333768002137
27,-5,6,0.022366942439437716,-0.044489902083946355,0.024520751247422746
27,-5,7,0.02239172995464126,-0.04422241727649529,0.024009163492034285
27,-5,8,0.022415309243763608,-0.043944596346498596,0.023485238368821614
27,-5,9,0.02243891177624678,-0.043660025862340704,0.022955813546553572
27,-5,10,0.022461969306567495,-0.043372836457223014,0.02240479642586936
27,-4,-10,0.022494859297235454,-0.04815763647782631,0.03128997687946887
27,-4,-9,0.022524161662973274,-0.04796230323727796,0.03089589266625564
27,-4,-8,0.022553390914672507,-0.04776432949620725,0.030485863864982095
27,-4,-7,0.02258456459924533,-0.047563121448432846,0.03006151157274413
27,-4,-6,0.02261156338170616,-0.047360892584989295,0.029633151718895787
27,-4,-5,0.022640868093825508,-0.0471512573710828,0.029203152829804783
27,-4,-4,0.022668479825406086,-0.04692764007891553,0.02876585508233732
27,-4,-3,0.022696224081065506,-0.04669001170393963,0.02832250055347057
27,-4,-2,0.022723789269153822,-0.0464514379074179,0.027877264564469366
27,-4,-1,0.022751543045513075,-0.04621171706517186,0.02742729545965506
27,-4,0,0.02277943858049429,-0.04597194814630212,0.026957720941461715
27,-4,1,0.022806255910411608,-0.04573129234527119,0.026472347244389342
27,-4,2,0.0228332575264165,-0.04548706214585585,0.02598541360396364
27,-4,3,0.022860280468906143,-0.04524132814908944,0.02549293009934784
27,-4,4,0.022886999578833556,-0.04499464345601397,0.024995010860367067
27,-4,5,0.02291337834106605,-0.044743892600865524,0.02449500551796305
27,-4,6,0.022939443477502108,-0.04448975387926624,0.02398418203608372
27,-4,7,0.022964606669424254,-0.04422348513084036,0.023461014515217236
27,-4,8,0.02298790257445313,-0.043943587548257654,0.02293282476310798
27,-4,9,0.02301110104535543,-0.04365981002690593,0.02238136149044071
27,-4,10,0.02303396319238672,-0.04337352348916359,0.02181510443093679
27,-3,-10,0.023043438848687925,-0.04815809089790196,0.030865817370694434
27,-3,-9,0.023073491657127215,-0.04796321356351406,0.030455643199644236
27,-3,-8,0.023102812480632458,-0.0477657111604841,0.030030514476789085
27,-3,-7,0.023132178171802492,-0.047564294806089404,0.029602651833214703
27,-3,-6,0.02316162513409924,-0.04736188594403671,0.029172784725818603
27,-3,-5,0.023190552057513497,-0.0471521247927117,0.028737079694259798
27,-3,-4,0.0232189951113674,-0.04692783122931958,0.028295913238171138
27,-3,-3,0.023246878452202482,-0.04668980919810599,0.027850017366350777
27,-3,-2,0.023274699196409312,-0.046450829231134604,0.0274000339768976
27,-3,-1,0.02330240697230924,-0.04621163854831379,0.026929052808732205
27,-3,0,0.023330878026843707,-0.04597229035992908,0.026445443227794498
27,-3,1,0.023357461087461596,-0.045731377181253176,0.025958238812792637
27,-3,2,0.023384693526466358,-0.04548747807758096,0.02546566840234029
27,-3,3,0.02341173888089683,-0.04524162032873098,0.024967938838119208
27,-3,4,0.023438390106076703,-0.044994730315832475,0.0244684497089302
27,-3,5,0.023464761546421086,-0.04474399908597714,0.023957977686682102
27,-3,6,0.023490838005901262,-0.044489993403599805,0.023435673850925796
27,-3,7,0.023516308706355037,-0.044222824169169325,0.022909445862037095
27,-3,8,0.02354082365987846,-0.04394434244819458,0.02235763751585023
27,-3,9,0.02356437226777764,-0.04366003520771182,0.02179193237553812
27,-3,10,0.023586956744834627,-0.04337373042917092,0.021222692207857507
27,-2,-10,0.023589517135321095,-0.04815823413188468,0.030424354496150507
27,-2,-9,0.02361976822760859,-0.04796446448447656,0.02999956302135771
27,-2,-8,0.023649458254213274,-0.047766971222345245,0.02957203096150068
27,-2,-7,0.023679121404437214,-0.04756531718448673,0.029142440003534147
27,-2,-6,0.02370864829421557,-0.04736269268136407,0.028707360984032707
27,-2,-5,0.023737800541246454,-0.04715260267336998,0.0282663381870493
27,-2,-4,0.02376650290389947,-0.046927110211699104,0.02782241477827958
27,-2,-3,0.023794865613597366,-0.04668919547610077,0.027373029383199778
27,-2,-2,0.023822675365357506,-0.04645068426389123,0.02690133217173923
27,-2,-1,0.023850316654234496,-0.046211835015531146,0.02641678185210387
27,-2,0,0.023879396987939807,-0.04597219185760563,0.025931402030111093
27,-2,1,0.02390566813467628,-0.045731431268251556,0.025438455813829218
27,-2,2,0.02393295307886685,-0.045487405852077424,0.024940880736322744
27,-2,3,0.023960377041601016,-0.04524193953190817,0.024442890925803224
27,-2,4,0.023987193443640458,-0.044994701939270146,0.02393197682685592
27,-2,5,0.024013689227295628,-0.04474409580851907,0.023409499770498818
27,-2,6,0.02403986621056597,-0.044489618793836304,0.0228845745923649
27,-2,7,0.024065470651061804,-0.04422125006240515,0.0223338815893024
27,-2,8,0.024090689981875628,-0.04394405803943947,0.021768848571287965
27,-2,9,0.02411416925781965,-0.04365979457413587,0.02119997696420232
27,-2,10,0.024137350701816357,-0.04337291294013467,0.02062723936030261
27,-1,-10,0.0241218361435829,-0.04815908561566254,0.029967781313416642
27,-1,-9,0.024152998598974122,-0.047965625163295396,0.02954019457629457
27,-1,-8,0.0241832086926528,-0.04776854575439339,0.02911115544773476
27,-1,-7,0.024213425432640573,-0.04756669645511359,0.028676493406990564
27,-1,-6,0.024243199797135125,-0.04736377703872415,0.028236045164817723
27,-1,-5,0.024274037396091297,-0.04715292982968402,0.027794445059518877
27,-1,-4,0.024302445665116496,-0.0469270169212168,0.027344441159786723
27,-1,-3,0.024330743581249953,-0.04668927211826359,0.026873165038815646
27,-1,-2,0.024358649844853905,-0.04645109681675836,0.026388587326930987
27,-1,-1,0.02438696390641557,-0.046212292139732415,0.025902761348604416
27,-1,0,0.02441704342752725,-0.04597211872115815,0.025410710702516985
27,-1,1,0.024442389237060894,-0.045731607493068066,0.024913464745781853
27,-1,2,0.024469928033070458,-0.0454873869205496,0.024414415675938952
27,-1,3,0.024497432867457605,-0.04524192103556684,0.02390359502447613
27,-1,4,0.02452405816610008,-0.04499491555192296,0.023383626533061513
27,-1,5,0.024550566368299637,-0.0447440000111179,0.022859052019726944
27,-1,6,0.024576235092511514,-0.044490002003026365,0.022309271151188637
27,-1,7,0.024601841492870032,-0.04422010282648589,0.021749696258254233
27,-1,8,0.024627112417744637,-0.04394229878170273,0.02117745017172357
27,-1,9,0.024651239567334764,-0.043659426140318654,0.020604993608709134
27,-1,10,0.024673736604998463,-0.043372406245802554,0.020031000861949002
27,0,-10,0.024647607286690534,-0.04815960044090536,0.02950831576786508
27,0,-9,0.02467905793638047,-0.04796657415059035,0.029079247226720163
27,0,-8,0.0247096994528935,-0.047770371665618566,0.028644796932189097
27,0,-7,0.02473958222185257,-0.047568155525167834,0.028204854258898685
27,0,-6,0.024769759679701388,-0.04736506349062468,0.027764176945505235
27,0,-5,0.02479976844919555,-0.04715295834723619,0.027315020139648268
27,0,-4,0.024828740851511325,-0.04692727031018237,0.026844317834968462
27,0,-3,0.024857017388485936,-0.04668993825633711,0.026361873995284415
27,0,-2,0.024885295531076435,-0.04645160168762088,0.025874073408736823
27,0,-1,0.024913699032043584,-0.04621233012175467,0.0253825594361877
27,0,0,0.024941498406319117,-0.045972241309483526,0.0248857591412162
27,0,1,0.024969742305223072,-0.045731691989699834,0.02438688951777086
27,0,2,0.024997113968618152,-0.04548756830932511,0.023877296404186923
27,0,3,0.02502414563072085,-0.045241562942866693,0.02335608370155958
27,0,4,0.02505132610449521,-0.04499460799403706,0.022831959911384227
27,0,5,0.02507797484646133,-0.044744126512157686,0.022283341653698704
27,0,6,0.025104101446509066,-0.044490005613215755,0.02172119349148315
27,0,7,0.025129897631541578,-0.04421799851758906,0.02115455958223856
27,0,8,0.025154936528078282,-0.043938807085776646,0.02058289148529698
27,0,9,0.02517981198554461,-0.04365754387617921,0.02000934713784564
27,0,10,0.025202792774249645,-0.04337191315484567,0.01943481573424161
27,1,-10,0.025171578433856198,-0.04815915035229808,0.02904782518943496
27,1,-9,0.02520349660548561,-0.047967133675907166,0.028613089814228675
27,1,-8,0.025234543490890847,-0.04777135273024971,0.028173645295779468
27,1,-7,0.025265149459557854,-0.04756954767741842,0.0277319226922486
27,1,-6,0.02529552989073212,-0.047365492411689206,0.02728473007401831
27,1,-5,0.02532671364199805,-0.04715346655962291,0.02681556627009653
27,1,-4,0.025354003287704374,-0.04692772309474684,0.026330914716221603
27,1,-3,0.025382363617936585,-0.04669019476093171,0.02584522910058655
27,1,-2,0.025410591754838934,-0.04645195114596413,0.02535433518889766
27,1,-1,0.025438720139671696,-0.046212429890462293,0.02485740035956594
27,1,0,0.025466745313561228,-0.0459721976041196,0.024359203043007684
27,1,1,0.025494379298362065,-0.04573156018812588,0.02384989619674806
27,1,2,0.025521903601471586,-0.04548745913228583,0.023328982066307884
27,1,3,0.025549267195735928,-0.04524137892849875,0.022804922393072767
27,1,4,0.025575909693711714,-0.04499466906998036,0.02225663637087159
27,1,5,0.02560215227413956,-0.04474393372451661,0.021695472469685635
27,1,6,0.025628245739208362,-0.04448828350174924,0.021131444818069205
27,1,7,0.025653584007316387,-0.04421478611327859,0.020561234749144248
27,1,8,0.025678946811521212,-0.04393529915749332,0.019987971600936544
27,1,9,0.02570343275231607,-0.04365427556185933,0.01941376761975258
27,1,10,0.02572734395650588,-0.04337029773521539,0.01883809013455233
27,2,-10,0.025689491119296227,-0.04815892881263652,0.028581097391080446
27,2,-9,0.02572185144175222,-0.047966896766312064,0.02814149384570626
27,2,-8,0.025754988235849173,-0.04777193357043782,0.027700180805966066
27,2,-7,0.025785360122167974,-0.04757092104148922,0.02725334033567427
27,2,-6,0.025815449203555503,-0.047366450753879075,0.026784542984905613
27,2,-5,0.02584566077066058,-0.04715411230828611,0.02630124343470478
27,2,-4,0.02587387666407088,-0.04692825106436247,0.025817023858038267
27,2,-3,0.025902187038626394,-0.046690706509511695,0.025325617017676667
27,2,-2,0.025930375948281157,-0.04645206135760367,0.024829051915626444
27,2,-1,0.025958554559021282,-0.04621248910731108,0.0243309393826603
27,2,0,0.025987229386780223,-0.04597243866229487,0.023822045636341712
27,2,1,0.026013775373676728,-0.04573152222785496,0.023301751098296297
27,2,2,0.026041074782867227,-0.04548711747615292,0.02277787196284757
27,2,3,0.026067340957343862,-0.04524199416300242,0.022229996491129708
27,2,4,0.02609310668033502,-0.04499490691527872,0.02166968015639531
27,2,5,0.026118745819841832,-0.044743659709574245,0.02110709343749746
27,2,6,0.02614566502573208,-0.04448625969919107,0.02054197413325717
27,2,7,0.026170239143563104,-0.0442114055627113,0.01996685574718008
27,2,8,0.02619487401351753,-0.043931543730923124,0.019392875069777438
27,2,9,0.026219574992762878,-0.04365045352596476,0.01881737269844258
27,2,10,0.026243675435280375,-0.04336749087920021,0.01824090717467755
27,3,-10,0.02620424180603276,-0.04815899927841906,0.028109340019667046
27,3,-9,0.026237616138166924,-0.047966482423304105,0.02766816825754958
27,3,-8,0.026269328952388045,-0.047771420074487994,0.027221459964619447
27,3,-7,0.026300592736808324,-0.04757232660997526,0.026754190320353605
27,3,-6,0.026330970387868215,-0.04736742035808523,0.02627123985118864
27,3,-5,0.02636071292288438,-0.0471547408512236,0.025786692931485774
27,3,-4,0.026390426904922375,-0.046929322169758474,0.02529953711738324
27,3,-3,0.02641785084179453,-0.04669157085040607,0.024800884840588195
27,3,-2,0.026445610009117645,-0.04645222727596901,0.024302665260156946
27,3,-1,0.02647310133168141,-0.046212838233549235,0.02379418753251113
27,3,0,0.026500976029751277,-0.04597296035655837,0.02327435473742381
27,3,1,0.026527185268892167,-0.04573144122547973,0.022751049264180066
27,3,2,0.026554899759248542,-0.045487463272210316,0.02220338486687887
27,3,3,0.02657939278081745,-0.04524269379333732,0.02164383801181159
27,3,4,0.026605033187615687,-0.04499486322546816,0.021081787769054647
27,3,5,0.0266305897040582,-0.04474294776265922,0.020516123367227482
27,3,6,0.026656387680249388,-0.04448166664241016,0.019945684462314837
27,3,7,0.026683301054380076,-0.04420699211804575,0.019373098754300263
27,3,8,0.026707311303169574,-0.043927430771725874,0.01879674123406126
27,3,9,0.026732067040076118,-0.04364638376418736,0.018220208859937036
27,3,10,0.026756913586663447,-0.04336405733131855,0.017643819329341094
27,4,-10,0.02671839090914854,-0.04815882092794903,0.027635981974400477
27,4,-9,0.026751802863366744,-0.04796590475981016,0.027189450451897343
27,4,-8,0.02678316670763382,-0.04777199199942275,0.026722386739862027
27,4,-7,0.02681467359117933,-0.04757222704903909,0.026240638628608877
27,4,-6,0.026845498698521104,-0.047367449457064406,0.025756687576619215
27,4,-5,0.026877941273802938,-0.04715539927630059,0.025270231141670752
27,4,-4,0.026903405340536497,-0.04692971377270514,0.024772673328550418
27,4,-3,0.026931158812383286,-0.04669133151248287,0.024274845155456568
27,4,-2,0.02695854986414252,-0.04645262870953623,0.0237666483638941
27,4,-1,0.02698601156524285,-0.04621336303616527,0.02324648666722414
27,4,0,0.027012475679488085,-0.04597318019221366,0.022724020446758808
27,4,1,0.027038537035535975,-0.045731946367860384,0.02217685349861578
27,4,2,0.027066326599871723,-0.04548825695860649,0.021616842711226793
27,4,3,0.02708976984210785,-0.04524264467667202,0.02105622908270538
27,4,4,0.027115253972797283,-0.04499459143272631,0.020491768123591804
27,4,5,0.027140584095984365,-0.04474023788321231,0.019923369651555084
27,4,6,0.02716634725974903,-0.0444780273957704,0.01935092793171827
27,4,7,0.027191625173045044,-0.04420222904548401,0.01877610343861435
27,4,8,0.027216881892365728,-0.043922909668615034,0.018199568400008644
27,4,9,0.027241757697763658,-0.04364225421200418,0.017623322848084304
27,4,10,0.02726672703549795,-0.04336008927927379,0.01704657722049822
27,5,-10,0.027217956169272698,-0.04815884794279305,0.02715663140676767
27,5,-9,0.027250215671165198,-0.04796623034432601,0.026689008099834106
27,5,-8,0.0272819188696536,-0.04777243298639408,0.02620910803873232
27,5,-7,0.027312895105952684,-0.04757152225059218,0.025727032486812806
27,5,-6,0.02734370380087564,-0.04736756678625933,0.025237597085476588
27,5,-5,0.027375660775198714,-0.04715597504419985,0.02474521979944733
27,5,-4,0.0274018376131571,-0.046930708060213634,0.024246737215168773
27,5,-3,0.027429084331551758,-0.04669215355426959,0.023738683171569845
27,5,-2,0.027455981945942377,-0.04645365187978349,0.023219230581444823
27,5,-1,0.027482486979717908,-0.046214304357771525,0.022696500067791323
27,5,0,0.02750823530657125,-0.04597424276044223,0.022150150578038534
27,5,1,0.02753247873100246,-0.045733153685591825,0.021591174283266432
27,5,2,0.027557142168313595,-0.04548921142945717,0.021030682338258416
27,5,3,0.027581509941519828,-0.04524260302511042,0.020466973659491006
27,5,4,0.02760627437613605,-0.04499430798095915,0.019899871801616443
27,5,5,0.027630539730056556,-0.04473732081421854,0.019329310814764106
27,5,6,0.027655101422822445,-0.04447360844302304,0.01875543711829767
27,5,7,0.027679672752702063,-0.04419793758067086,0.018179007631635748
27,5,8,0.027704104634993888,-0.04391851982155054,0.01760313055688223
27,5,9,0.027728191362487543,-0.04363821459707027,0.01702649841506341
27,5,10,0.027752181255837106,-0.0433560483050156,0.01644964112673314
27,6,-10,0.027696764310381684,-0.04815945749133372,0.026656250682844322
27,6,-9,0.0277292884365322,-0.04796766718483517,0.02617635179247623
27,6,-8,0.0277593718920083,-0.04777319830058582,0.025695059562128152
27,6,-7,0.027790035963033824,-0.0475711430282644,0.025207045700655937
27,6,-6,0.027820946607546543,-0.04736797599454853,0.024713328772316925
27,6,-5,0.027850850652513786,-0.04715673719006303,0.024217541033408275
27,6,-4,0.02787940686132172,-0.04693087817635097,0.023710177108800735
27,6,-3,0.027906846534341636,-0.04669358471620231,0.023190853621824194
27,6,-2,0.027934508013450432,-0.04645530564934098,0.022668631352166558
27,6,-1,0.02795892563800111,-0.04621643209171382,0.022123745145198853
27,6,0,0.027983439085500085,-0.04597600489337486,0.021565037558999398
27,6,1,0.028007844841787217,-0.04573472641977004,0.021004861609965585
27,6,2,0.028031872563020022,-0.04549029511293739,0.020442518007140906
27,6,3,0.02805623383176256,-0.04524270132754397,0.01987562530218333
27,6,4,0.028080533773394718,-0.044993366866035396,0.019307048129282325
27,6,5,0.02810521697632591,-0.04473394643605634,0.018734674747959316
27,6,6,0.028130353199432627,-0.0444698724873677,0.018158897882643337
27,6,7,0.028154780325929777,-0.0441936754353139,0.017582987701160045
27,6,8,0.028179123651553954,-0.04391417908522779,0.017006472652573105
27,6,9,0.028203522771840676,-0.043634334027442385,0.01642971947687315
27,6,10,0.028227460914049624,-0.04335171993312518,0.015852497014652495
27,7,-10,0.02816970484696997,-0.04816028462062606,0.026143957426117456
27,7,-9,0.028201298752855476,-0.04796870968689112,0.02566307468886088
27,7,-8,0.028232535039648506,-0.047773326131320806,0.025176163195667
27,7,-7,0.028263525004057082,-0.04757087506353873,0.024682833834780604
27,7,-6,0.028294507368798683,-0.04736743921421206,0.024187380844912357
27,7,-5,0.028324626456759927,-0.04715679993191625,0.02368132225921399
27,7,-4,0.02835306029337534,-0.04693202284209815,0.02316266892685599
27,7,-3,0.028380582493916815,-0.04669418899304719,0.022640653183182563
27,7,-2,0.02840677803742098,-0.04645686876925003,0.02209693527625645
27,7,-1,0.028431493785231066,-0.04621833699004754,0.021538887915323584
27,7,0,0.02845596781729729,-0.045977533751279866,0.02097917045958506
27,7,1,0.028480141131670595,-0.045736123589924293,0.02041726592900471
27,7,2,0.028506593374029415,-0.045490517691586546,0.019850969509182845
27,7,3,0.02852916652153399,-0.045242799888549026,0.019283276494595946
27,7,4,0.028554692858688682,-0.044992535154121084,0.018713030424529518
27,7,5,0.028578817801567506,-0.04473021411882166,0.018137849790586545
27,7,6,0.028604878931075876,-0.04446561149084943,0.0175621963253297
27,7,7,0.028628619527061794,-0.04418937873487494,0.016986473648734478
27,7,8,0.02865272120142163,-0.04390975474951465,0.016409766167786843
27,7,9,0.02867731911262482,-0.043629812821514354,0.015833043182356347
27,7,10,0.028700893921703784,-0.043346952303685175,0.015255790386335476
27,8,-10,0.028642072895089847,-0.04816110501788458,0.025630658841928892
27,8,-9,0.028673549975667362,-0.04796938114952943,0.0251449026057004
27,8,-8,0.028704784909004737,-0.04777298179857028,0.024652129894251293
27,8,-7,0.02873624598428399,-0.04757035199946131,0.02415660938748672
27,8,-6,0.02876676244163663,-0.04736702080026352,0.023651805947645235
27,8,-5,0.028796662873456724,-0.04715654527106555,0.02313391095427726
27,8,-4,0.02882548727878668,-0.046931913784250615,0.022612856250221382
27,8,-3,0.028851633592651898,-0.04669527389918998,0.02207022289055875
27,8,-2,0.02887672790303618,-0.046458211286787045,0.02151259392270678
27,8,-1,0.028901894520676128,-0.04621956117861025,0.020953352154614153
27,8,0,0.028930973799059234,-0.045978800319381806,0.020390749435534795
27,8,1,0.028950519310301678,-0.045737127665791084,0.01982681970065807
27,8,2,0.028975407892403826,-0.04549086421471614,0.019259111197036535
27,8,3,0.02899923846407412,-0.04524178131264295,0.018689607362143187
27,8,4,0.029024261556885332,-0.04498795063491559,0.018116923431411157
27,8,5,0.029049508663085238,-0.044725883684175294,0.01754176755450642
27,8,6,0.029074360551928014,-0.044461483918439196,0.016966389936742834
27,8,7,0.029098165735468348,-0.044184880160758395,0.01639013384133157
27,8,8,0.02912144353743547,-0.04390532356962814,0.015814065584914938
27,8,9,0.029144773420445563,-0.043624875764072805,0.015237698312887711
27,8,10,0.029167958427549885,-0.043341568049795734,0.014660755998111397
27,9,-10,0.029109537598384475,-0.04816216986514744,0.025112558249229488
27,9,-9,0.029140908314059542,-0.04796977029727274,0.02462084797805532
27,9,-8,0.02917259293548572,-0.04777237706358517,0.024126195448717927
27,9,-7,0.029203622449190624,-0.04756997621711656,0.023621865877156138
27,9,-6,0.02923357040012634,-0.04736668170703351,0.023104872764027506
27,9,-5,0.029263410592111804,-0.04715598878446745,0.022584651967422237
27,9,-4,0.029290803944181678,-0.04693198094239805,0.022043732424066532
27,9,-3,0.029316611782374,-0.04669758462942701,0.021486270989430994
27,9,-2,0.029341433293488168,-0.04645943636044786,0.02092753760826673
27,9,-1,0.029366120154230232,-0.046220186525821626,0.020366472016433157
27,9,0,0.0293909032214321,-0.0459799191255675,0.019801442704130912
27,9,1,0.029415494211387717,-0.04573787047714791,0.019234660149653516
27,9,2,0.029439521137858058,-0.04549067122032135,0.018665499070753235
27,9,3,0.02946380685725458,-0.04524021730153832,0.01809491113392925
27,9,4,0.029488340541368268,-0.044983457252041247,0.017521091651861033
27,9,5,0.02951229077207153,-0.04472187316423756,0.016946462024661248
27,9,6,0.029536585489601207,-0.04445743131099949,0.016371123633166933
27,9,7,0.02955924428167074,-0.04418063189919578,0.015795302484510887
27,9,8,0.029582270517713144,-0.04390092111171907,0.015219295387435453
27,9,9,0.029605361595782347,-0.04361961050087575,0.014642962747474111
27,9,10,0.029628524111276814,-0.043335851133643605,0.01406689292036722
27,10,-10,0.029572877265266896,-0.04816332339748483,0.02458879653807766
27,10,-9,0.02960462909959448,-0.04796978173557923,0.02409515188308095
27,10,-8,0.02963559574864032,-0.04777185743754707,0.02359149491277294
27,10,-7,0.02966600287272569,-0.0475696466589874,0.02307518788238602
27,10,-6,0.029698147044297105,-0.04736628419869305,0.022555699659477405
27,10,-5,0.029724413808056384,-0.04715600156140991,0.0220168616302527
27,10,-4,0.02975104075422327,-0.04693275825629682,0.02146054521150389
27,10,-3,0.029777289800984572,-0.04669747807424512,0.020901395839073324
27,10,-2,0.029802432808098408,-0.04646052332045645,0.02034113775575508
27,10,-1,0.029827075948209384,-0.04622068970726885,0.019776572746658592
27,10,0,0.02985560163384782,-0.0459798440630434,0.019208443847095993
27,10,1,0.02987620127471305,-0.04573791129719759,0.018642073897899066
27,10,2,0.02989946524798523,-0.045490783849349715,0.01807291400479677
27,10,3,0.029923458290280938,-0.0452377793213776,0.01750097855633175
27,10,4,0.029947304245376925,-0.0449799763292302,0.016927504003257814
27,10,5,0.029971030292818078,-0.04471748719375001,0.016352175494418204
27,10,6,0.02999471304856787,-0.04445277214509324,0.015776479489006092
27,10,7,0.03001798831733905,-0.04417636811890787,0.015200658335396954
27,10,8,0.03004093278791864,-0.04389621523321833,0.014624956429516405
27,10,9,0.03006405499666417,-0.04361424173457801,0.014049744563572556
27,10,10,0.030087208808507335,-0.043329223245403004,0.013473533026183312
28,-10,-10,0.022833769086136924,-0.0480730320579773,0.03069816149736268
28,-10,-9,0.022861626364928684,-0.047878114803239356,0.030309361831429436
28,-10,-8,0.022889775759528257,-0.04767890173375383,0.029909505813080894
28,-10,-7,0.02291772408887543,-0.047477303059975495,0.029493721297992458
28,-10,-6,0.022945370167457835,-0.04727152566627996,0.029072567694014874
28,-10,-5,0.022972631560196046,-0.04705283500017662,0.02864562721031664
28,-10,-4,0.02299899691138092,-0.04682075146251419,0.028216135403566593
28,-10,-3,0.023024909754148306,-0.046582075941388704,0.027780199521883764
28,-10,-2,0.02305114270961744,-0.046342824080789956,0.02734087233870277
28,-10,-1,0.02307751850038803,-0.04610307763429399,0.026899790439719847
28,-10,0,0.023103974158693186,-0.045862625856971276,0.026445134400325088
28,-10,1,0.02313098317698278,-0.04562041760934039,0.02596736788828189
28,-10,2,0.023157867502302795,-0.04537537872073352,0.025485838025269006
28,-10,3,0.023184765616124516,-0.045128988601992784,0.02500099563344995
28,-10,4,0.023211468369479977,-0.04488032100404605,0.02450861100599053
28,-10,5,0.02323809172825785,-0.044625641304928375,0.024011631627603277
28,-10,6,0.023264785748940135,-0.044361851439502026,0.023508008301413495
28,-10,7,0.0232910496721402,-0.044086412745571686,0.022989504819960538
28,-10,8,0.02331680800005907,-0.04380569506830149,0.02246270930645917
28,-10,9,0.023342602460012404,-0.04352383406437037,0.02193128801001672
28,-10,10,0.02336812147237165,-0.043239711881666795,0.02137288289652463
28,-9,-10,0.023386567954859723,-0.048072479009802924,0.03028103539853732
28,-9,-9,0.02341557074237946,-0.04787751170008467,0.029881865181877684
28,-9,-8,0.02344509711922116,-0.047679056401977844,0.029467114688863684
28,-9,-7,0.023473925879206475,-0.047477491327709564,0.029043326433677217
28,-9,-6,0.023502310055267175,-0.047270759577941426,0.028619963530351795
28,-9,-5,0.023530510007243034,-0.047051576303017914,0.028189834515642092
28,-9,-4,0.0235578949939744,-0.04682000316394151,0.027754568644870435
28,-9,-3,0.023585633656717068,-0.046580992120243164,0.027314915406230805
28,-9,-2,0.023612905899260413,-0.04634193787311941,0.026874052313287693
28,-9,-1,0.02364034708488695,-0.046102176531230624,0.02641792749706715
28,-9,0,0.02366768909870625,-0.0458616214307448,0.025941239392840494
28,-9,1,0.023695123415437596,-0.0456194570539982,0.025459716174336466
28,-9,2,0.02372240757960307,-0.045374288899332975,0.024975170016630636
28,-9,3,0.023750201624288057,-0.04512760041004871,0.024482796161037445
28,-9,4,0.023776951608647814,-0.04487917023035412,0.023987033112033557
28,-9,5,0.023803816850591342,-0.04462206495126243,0.023485381813291413
28,-9,6,0.023830656199022266,-0.044358074149695524,0.022966521953613695
28,-9,7,0.023857209495375325,-0.04408202540131314,0.02244106181394275
28,-9,8,0.023883315173693815,-0.04380146847933689,0.021908872152401743
28,-9,9,0.023908751342827557,-0.043520831010054974,0.021350648637248934
28,-9,10,0.023934029438143774,-0.04323727463291814,0.020783889800738274
28,-8,-10,0.02393505703051511,-0.04807144322815583,0.029851484821562004
28,-8,-9,0.02396508937282899,-0.04787754991113241,0.029435719629638167
28,-8,-8,0.02399402166800941,-0.04767906213750363,0.02901437448879184
28,-8,-7,0.024023371603095197,-0.047477073592263545,0.028591735202460195
28,-8,-6,0.024052189381845845,-0.047269765103487404,0.028163597204847936
28,-8,-5,0.024080876858731542,-0.04705077171661123,0.027727576950833506
28,-8,-4,0.024109172177807215,-0.04681939897119639,0.027289719819016352
28,-8,-3,0.024136629584098488,-0.0465802573098561,0.026846945450756096
28,-8,-2,0.024164425100596378,-0.04634097554387281,0.026390771468777142
28,-8,-1,0.024191765495980417,-0.04610196848096854,0.025914572416679812
28,-8,0,0.024219372423614497,-0.04586079979679074,0.025433149554275936
28,-8,1,0.024246999299067817,-0.04561868189968011,0.024948461136750363
28,-8,2,0.0242743978033218,-0.04537341535560051,0.024456861719612557
28,-8,3,0.02430195677755421,-0.04512595578686787,0.0239610945188477
