 ang (deg),IA (A),IB (A),Coil A flux (Wb),Coil B flux (Wb),Coil C flux (Wb),Axial torque (N*m)
36,-80,80,0.0031263590066642286,0.010371983525225063,-0.013137418985309263,9.008707073610069
36,-80,90,0.0031195476659808693,0.015180250981156124,-0.018933154470042256,13.201384559908641
36,-80,100,0.0031047105723445564,0.019576025269579495,-0.02434828688767444,17.191205204996304
36,-70,-100,0.008243217826002949,-0.05568675215330045,0.04852815267777849,-43.749087813968984
36,-70,-90,0.00829669141783738,-0.05447739837056459,0.04698683924454449,-42.2904150931131
36,-70,-80,0.00837596145092897,-0.05318849548471301,0.04529798869939413,-40.72847883458199
36,-70,-70,0.008474645999279006,-0.051808732657924406,0.043480942152259706,-39.065635404861965
36,-70,-60,0.008602856874135235,-0.05036335908228782,0.04151237710474902,-37.30625833399868
36,-70,-50,0.008747708756723729,-0.048763738804991005,0.039362155651004115,-35.41548564789134
36,-70,-40,0.00891047755751292,-0.046974121107720104,0.03701818930180323,-33.364223438445464
36,-70,-30,0.009071917976582718,-0.04495491216761064,0.03447629264892386,-31.147513259672884
36,-70,-20,0.009209219865786886,-0.0425033622184157,0.03162796613944407,-28.66498940404496
36,-70,-10,0.009323440063120131,-0.03954541158074577,0.02845304683566226,-25.873296988976396
36,-70,0,0.009395970879928031,-0.035711310706653926,0.024799598611543003,-22.612782445976045
36,-70,10,0.009436090090250147,-0.03094544248976186,0.020528877199447165,-18.855810106690242
36,-70,20,0.00944661039138595,-0.025305387878046055,0.015676142579442817,-14.653925588353115
36,-70,30,0.009448036898987594,-0.019149590100889857,0.01032471179047118,-10.162679782045512
36,-70,40,0.009452477802299922,-0.012961462062968148,0.0045759605757385025,-5.554003601336386
36,-70,50,0.009462790949261515,-0.006814921985456068,-0.001282607049732062,-0.9427517886635055
36,-70,60,0.009466475208719832,-7.721073011663648E-4,-0.007256773765387994,3.6418306640557017
36,-70,70,0.009459785092181573,0.005042999289725954,-0.013214060017234922,8.13011987235598
36,-70,80,0.009446403117558594,0.010278166930407109,-0.019030435252385788,12.434548688173148
36,-70,90,0.009418946550140764,0.015092111245882753,-0.024384240730391905,16.511469847292823
36,-70,100,0.009360726197019423,0.019535941506219855,-0.029181527813449962,20.325636734452058
36,-60,-100,0.013871185572489956,-0.055693729911193,0.04689511291588015,-42.152435028621504
36,-60,-90,0.013982259158894526,-0.05448641363610974,0.04518074255482324,-40.60657283649688
36,-60,-80,0.014118377315940357,-0.053199950504826045,0.043335116550794105,-38.96626578354215
36,-60,-70,0.01427842185861525,-0.05182872610598635,0.041341067345972475,-37.21908086931538
36,-60,-60,0.014464633459608273,-0.05038158994799238,0.039159949559062594,-35.35761449990419
36,-60,-50,0.014670895114691189,-0.048782725555401106,0.0368152720140466,-33.36623572182419
36,-60,-40,0.014870491461283625,-0.046986381625859774,0.03429323697297442,-31.228784496518568
36,-60,-30,0.015059214861059699,-0.044967346098141646,0.031478951634975494,-28.895410335849903
36,-60,-20,0.015234091324242593,-0.04247028460261697,0.028380253738636972,-26.279932242664483
36,-60,-10,0.015394979297321316,-0.03946817177848262,0.02477923428562987,-23.283202468163985
36,-60,0,0.015521449871417965,-0.03564593298875187,0.02054062567614773,-19.789040190858756
36,-60,10,0.015609313854028856,-0.030877897733156946,0.015701995879984897,-15.804402970138115
36,-60,20,0.01566494025908528,-0.025268908463724163,0.010345653341163445,-11.422007097154317
36,-60,30,0.01569853878342099,-0.01911412465796692,0.004586544919902213,-6.793144545619068
36,-60,40,0.015730554128153194,-0.012938221531523863,-0.00128697515021006,-2.13921372947693
36,-60,50,0.015759222642891518,-0.006808516625506955,-0.007284933244456602,2.510219865593664
36,-60,60,0.015777753612515936,-8.045978496228528E-4,-0.013262179488548053,7.0925615068204335
36,-60,70,0.01576857575372792,0.004960836279731636,-0.019098773588017114,11.547525103841537
36,-60,80,0.015724199670809028,0.01019162384837688,-0.02440515728834101,15.71206301252404
36,-60,90,0.01564187536780268,0.01505209039123526,-0.029117536146513634,19.599435652224656
36,-60,100,0.015520128024123557,0.019525820352521126,-0.03328410132309199,23.17976172890057
36,-50,-100,0.019480681757480887,-0.05569305916887271,0.04504004638240241,-40.44776723832562
36,-50,-90,0.019656081539360083,-0.05448583713747333,0.04316976871453907,-38.821883167904225
36,-50,-80,0.019859949045008506,-0.05319663447438868,0.04114621363808066,-37.090172832193
36,-50,-70,0.02009649700111996,-0.05182969936509598,0.03893503392507768,-35.23704020934303
36,-50,-60,0.020341192642565023,-0.05038212278312782,0.03660338972877148,-33.29738475451506
36,-50,-50,0.02058219420421615,-0.04876699646314516,0.03409645589959924,-31.225131794283538
36,-50,-40,0.02082034690851107,-0.04695403623752058,0.03130744104652407,-28.963159927339774
36,-50,-30,0.021052542659676578,-0.044927227929698846,0.02826370845788403,-26.516625586074092
36,-50,-20,0.021271440473240862,-0.042355384416771856,0.02473138995061697,-23.68611848847068
36,-50,-10,0.021490862885043042,-0.03932821509682755,0.020508472425492915,-20.4242498552268
36,-50,0,0.02167768308186488,-0.035517786121191525,0.015701262496543137,-16.701712193313025
36,-50,10,0.021814574286732273,-0.030776823855666862,0.010345167981535718,-12.527352544903593
36,-50,20,0.02190207532766821,-0.025218183324990644,0.004592441474866745,-8.028608730070093
36,-50,30,0.02195599321302225,-0.01906482538231423,-0.0012920195127707566,-3.356963115448021
36,-50,40,0.022007328326989612,-0.01290872261008527,-0.00729809428414447,1.3256519783327012
36,-50,50,0.022030171479970335,-0.006810173622288506,-0.013291744528713758,5.9612698894164575
36,-50,60,0.022031410202492396,-8.439782363166933E-4,-0.019146681919224966,10.506858410402815
36,-50,70,0.02200440908967938,0.004883874372886297,-0.02442426135623156,14.796449059116586
36,-50,80,0.02191337681662419,0.010137429048282584,-0.02903913223463378,18.74305992184923
36,-50,90,0.021760716046377387,0.015052899293997897,-0.0331141345307773,22.410070006474125
36,-50,100,0.02156046309843393,0.0195167644362601,-0.036629086293857555,25.710090966039356
36,-40,-100,0.024588109913630467,-0.055691532909812796,0.0429082401334416,-38.67315594097169
36,-40,-90,0.024928887438705916,-0.05448305725101019,0.04086065654332504,-36.944747555686504
36,-40,-80,0.025290853873387337,-0.053188370982368414,0.03864339170827754,-35.10224346883918
36,-40,-70,0.025651440668105617,-0.051815270764784475,0.03632862944174994,-33.18214648435822
36,-40,-60,0.026008211837338657,-0.050354155038475366,0.03384841840795864,-31.158558416647825
36,-40,-50,0.026350215104412822,-0.04872120644512714,0.03110000135412902,-28.96267801205829
36,-40,-40,0.026673129702956322,-0.0468841989605642,0.02809298042461855,-26.58464287429407
36,-40,-30,0.026993297357283442,-0.044817655731834494,0.024604267666326483,-23.92632122853946
36,-40,-20,0.0272907624609338,-0.042201338073919965,0.020424514771484204,-20.804262673519734
36,-40,-10,0.027573424756071923,-0.03914776422368898,0.015647935942105406,-17.306181429743468
36,-40,0,0.027818852188379626,-0.03537359149673154,0.010313579220753172,-13.39828055829359
36,-40,10,0.028001912206002042,-0.030658763932583474,0.004581343601287672,-9.099601015295963
36,-40,20,0.02812434370235672,-0.025150716208478575,-0.00129598170817761,-4.578328412311002
36,-40,30,0.02818127922580154,-0.01901637295936153,-0.00730063253595826,0.10519601233824599
36,-40,40,0.02821540221945562,-0.012880524660291303,-0.013301807164498643,4.7682847481790045
36,-40,50,0.028235420613340365,-0.006825470122045252,-0.01918296639251718,9.368657711579319
36,-40,60,0.028211697205492412,-8.993732675423671E-4,-0.02444678417988927,13.738237123970121
36,-40,70,0.028129507156605716,0.0048210516315489085,-0.02897225134933907,17.782175647240287
36,-40,80,0.027982923477839223,0.010098429693550563,-0.03293988430759939,21.49506818617703
36,-40,90,0.027746341861520276,0.015040827355115673,-0.03640583880234633,24.90706110207016
36,-40,100,0.02746776228520778,0.01948350411706648,-0.03942264436805131,27.963280544620133
36,-30,-100,0.029167266282265594,-0.055685720466487704,0.04043109429904887,-36.79494815239728
36,-30,-90,0.029677067023474234,-0.05447488161090938,0.03822386745753003,-34.97143623998534
36,-30,-80,0.03016451248245652,-0.05317057039306268,0.035924080651944704,-33.06738392349702
36,-30,-70,0.03063072346390348,-0.051800903457109415,0.033471991777786286,-31.07431845610469
36,-30,-60,0.031085472785064534,-0.05030769942445778,0.030766621868896425,-28.92710266105081
36,-30,-50,0.03153400616826475,-0.04865116679190528,0.027792396008317417,-26.60566054065352
36,-30,-40,0.03196064110423078,-0.046798076735488796,0.024352957210299335,-24.026719034048586
36,-30,-30,0.03237143072994383,-0.04468807768561783,0.020230355568307944,-21.08105844699885
36,-30,-20,0.032749613105988507,-0.04202388882595486,0.015507838926703757,-17.715101969465486
36,-30,-10,0.033099273429840516,-0.03896026310704793,0.01020698836924104,-14.012307894015212
36,-30,0,0.03341811956134623,-0.03517991441181635,0.004541193961169588,-9.977484739470157
36,-30,10,0.03365327239779001,-0.03048798124207182,-0.0012993732618469833,-5.666290834766591
36,-30,20,0.03380034868756441,-0.025047048669689227,-0.007283698389857403,-1.164927650544684
36,-30,30,0.03388141688841273,-0.018945816544483917,-0.013290271016190427,3.5000669389539043
36,-30,40,0.03392358528488214,-0.012847124272146009,-0.019186773626761133,8.128183872905497
36,-30,50,0.033927977480761505,-0.006834547401440716,-0.02444600271933116,12.538319207111561
36,-30,60,0.033877378738626174,-9.601202799493678E-4,-0.02894306311838484,16.646012459719124
36,-30,70,0.033737611055064266,0.004746333486276357,-0.03281057442893057,20.4402012392514
36,-30,80,0.033496602267589624,0.01004427614902914,-0.03617331524243104,23.894030501463853
36,-30,90,0.0331532605220373,0.014942556511152299,-0.03918754830036629,27.070321717372742
36,-30,100,0.03275638798514758,0.01934825345102684,-0.04182628284704989,29.926509221891294
36,-20,-100,0.033250622822040866,-0.055679774099633525,0.03766750843546894,-34.83811331275235
36,-20,-90,0.03386565511777168,-0.05445624653365324,0.03539100288662637,-32.95642531124442
36,-20,-80,0.03447058818672705,-0.05314226335402851,0.032967814338576,-30.971673270890648
36,-20,-70,0.035058059788814315,-0.05177197060328816,0.030307682289624483,-28.871838452561715
36,-20,-60,0.03563519695821328,-0.05024183292063468,0.027374084033232392,-26.586316022036623
36,-20,-50,0.03617401694493289,-0.048566412214544157,0.023974459732655627,-24.063111335711056
36,-20,-40,0.03665265764169278,-0.046691073857278685,0.019930381683559296,-21.225835509973212
36,-20,-30,0.03709938351164621,-0.0445317512089274,0.015287169968135795,-18.047872021960405
36,-20,-20,0.03749334066726334,-0.04185221842035793,0.01003861004866312,-14.479090897528877
36,-20,-10,0.03784734812230525,-0.03873980402406672,0.004473244425874963,-10.673407084573894
36,-20,0,0.03813574474084364,-0.03493032220469869,-0.0012908682211981656,-6.627974850274853
36,-20,10,0.03835644904107181,-0.030279287836250845,-0.007242825477163153,-2.340199054178876
36,-20,20,0.038483777720986524,-0.02488102372072412,-0.01322807528785091,2.1253425738066816
36,-20,30,0.03856579452213533,-0.018832103636563704,-0.019129585396968428,6.741789577919999
36,-20,40,0.038601952308991945,-0.012785781082597175,-0.024403330925270302,11.17122011779807
36,-20,50,0.038582941061194184,-0.006822839071684907,-0.028886446552952836,15.315220600424933
36,-20,60,0.03848541573269996,-9.887445445103207E-4,-0.03270920495760209,19.158767499580208
36,-20,70,0.03830267730899085,0.004661372083390301,-0.03596916135645595,22.683281304826014
36,-20,80,0.03802769669223266,0.009952862879589306,-0.03895780884895669,25.956896923757828
36,-20,90,0.0376573386414673,0.014762552526535836,-0.041594240262831796,28.925107236505195
36,-20,100,0.03717301313007271,0.019088191809052486,-0.043865569862056,31.576900258184015
36,-10,-100,0.03689564332822823,-0.055666969464494724,0.03474112808256644,-32.836905859579076
36,-10,-90,0.03758814160206855,-0.054430325646989235,0.032351317528942415,-30.878305534076116
36,-10,-80,0.03826116826238027,-0.053120987697775325,0.029705563971255892,-28.78369113651657
36,-10,-70,0.03892859897759815,-0.05170763600973757,0.026826709434611747,-26.543491557196464
36,-10,-60,0.03956351016722888,-0.050169671325251707,0.023502043766697595,-24.07865733646462
36,-10,-50,0.04011291216122654,-0.0484879660406816,0.019544577950572836,-21.336828246334385
36,-10,-40,0.04060861468923701,-0.04656117118673768,0.014994380603614129,-18.278478855368622
36,-10,-30,0.041011095176928115,-0.04436036564729151,0.009842722073084724,-14.903524101423717
36,-10,-20,0.041336861470068,-0.04165354824750602,0.004384540685174095,-11.276220306024259
36,-10,-10,0.04162781209733241,-0.038469453646372456,-0.0012756787035170419,-7.453174843644825
36,-10,0,0.04185211088909693,-0.03464836715655456,-0.007157570668720879,-3.415622389284474
36,-10,10,0.04202692667233288,-0.03001559933725585,-0.013118862099421851,0.837944566036866
36,-10,20,0.04215175595071659,-0.02466242590929966,-0.019011453508055956,5.258201313668788
36,-10,30,0.04222628868170667,-0.01866976623761846,-0.02430306852568364,9.673076064883116
36,-10,40,0.04225152282654358,-0.012686044791916637,-0.028783464168990726,13.824588014250176
36,-10,50,0.042209866615938334,-0.0067796539695985075,-0.032567849757424654,17.69136643791123
36,-10,60,0.04208262091260526,-9.990223076208064E-4,-0.03580613855234988,21.280058778232657
36,-10,70,0.04188500517792864,0.004599879972933492,-0.03877297549574172,24.654079102864415
36,-10,80,0.04160843050379572,0.00983898383755564,-0.04137186538753665,27.732377219600647
36,-10,90,0.041224461494960084,0.014551490201136979,-0.043661021878619366,30.502658437701648
36,-10,100,0.040729001284133974,0.018719404202705826,-0.045704950841981874,32.98960542429675
36,0,-100,0.04038233901947531,-0.05563970830234644,0.03166981464489333,-30.751782166233493
36,0,-90,0.041107364282093654,-0.05439832133225437,0.029036587048516603,-28.67167655656103
36,0,-80,0.041817140232431604,-0.053087485059901435,0.026207237966547437,-26.476267102191684
36,0,-70,0.042485264890904845,-0.051629660737108625,0.022969193846039983,-24.064543504627817
36,0,-60,0.04305093721582929,-0.05009529384996242,0.01910237510074349,-21.40549827797038
36,0,-50,0.04349847569576921,-0.04837888165364023,0.0146869334939282,-18.492374052046472
36,0,-40,0.04385596769091577,-0.04642204792478968,0.00965696125963311,-15.27521346941693
36,0,-30,0.044177087934965754,-0.04417848295369291,0.004290447812031078,-11.834014578110608
36,0,-20,0.044451329396490005,-0.041428701742319794,-0.0012568873240862031,-8.195908468515594
36,0,-10,0.044670435278967933,-0.03817030608729464,-0.007054525070303856,-4.34616193723932
36,0,0,0.04481925937859233,-0.034342119957447556,-0.012962384968171476,-0.3362464826606114
36,0,10,0.044911107593333874,-0.029739769082454633,-0.018820625149138636,3.8551695686596497
36,0,20,0.04496978380043938,-0.02440353767647551,-0.024134155559500516,8.082187778672806
36,0,30,0.04501172865789395,-0.01847938151902997,-0.028628781361661287,12.21536592314655
36,0,40,0.0450178043776163,-0.012550882289966057,-0.032403798447869815,16.096776104464528
36,0,50,0.04497498234993795,-0.006691821594512264,-0.03563171054130524,19.731083025670547
36,0,60,0.04486772185485771,-9.746171247203156E-4,-0.03858762593830734,23.177005840829143
36,0,70,0.04468865699340124,0.0045391322238724765,-0.04118754121264754,26.361749615239198
36,0,80,0.044435857986098476,0.009715617168617652,-0.04345699420221906,29.26546010902678
36,0,90,0.04409106663016412,0.014318622479436,-0.045553230094509525,31.90779236881931
36,0,100,0.04364162061584632,0.018319070227386193,-0.04735384546152593,34.23141666135941
36,10,-100,0.04370040753442701,-0.05560652586594307,0.028329085373110283,-28.53524766661932
36,10,-90,0.044447479451924565,-0.05436437609621024,0.025539542396273193,-26.37345255746103
36,10,-80,0.04512914635103305,-0.053014967437998585,0.02241929678107598,-24.04864197153536
36,10,-70,0.045665198301322575,-0.051559706203804415,0.018690064256387647,-21.480695483569633
36,10,-60,0.04608088709050259,-0.050028784212562606,0.014392767345817377,-18.696622179203768
36,10,-50,0.04638128375969085,-0.04829025206112207,0.00947145246754377,-15.617826650052962
36,10,-40,0.046638424513901426,-0.046270948433642586,0.004196187885097243,-12.311745526259642
36,10,-30,0.04686920689991185,-0.04396129024198578,-0.0012539400939220403,-8.85357826205301
36,10,-20,0.04706365203202232,-0.0411476651541933,-0.006927151070607629,-5.196692634494417
36,10,-10,0.04720127151680735,-0.037875199867927006,-0.012763672677344023,-1.3721484496758605
36,10,0,0.04726449242210068,-0.034043025208437945,-0.01858868293090717,2.594091149066525
36,10,10,0.04728867005093831,-0.029436706729341455,-0.023881522037019726,6.596459562486366
36,10,20,0.047327864333887824,-0.02414791765964912,-0.028432377804734316,10.566775018086853
36,10,30,0.047367418626722856,-0.01828048580936442,-0.03222995999549413,14.445736807585208
36,10,40,0.04738620320628364,-0.012392622994256577,-0.035461193403366384,18.112500941535195
36,10,50,0.0473490480937405,-0.006580884924901875,-0.038397473658518415,21.611979018272894
36,10,60,0.04725233531949986,-9.370442894862532E-4,-0.04103060588600258,24.889450218431687
36,10,70,0.047103079666452455,0.0044909460107898655,-0.04331432803833566,27.899843922911234
36,10,80,0.04689453236208708,0.009615589499377535,-0.04539510862060065,30.694106835147295
36,10,90,0.046601870693556896,0.014086777727040868,-0.0472275651798186,33.171559991171506
36,10,100,0.04620680747916679,0.017933369803859563,-0.048858488468423875,35.368552755685144
36,20,-100,0.046775785610720745,-0.05556748218166826,0.024866369915949985,-26.273702877640247
36,20,-90,0.0473990432596431,-0.054323993954426476,0.021896384001961606,-24.06491275336167
36,20,-80,0.04787129718623797,-0.05295253367705426,0.018310636274436652,-21.599815900010572
36,20,-70,0.04822632901486066,-0.05150045378120004,0.014119806006967706,-18.902289234599778
36,20,-60,0.048480688100678404,-0.04996569805689628,0.00930151900819194,-15.956986466419771
36,20,-50,0.04868856985650109,-0.0481840174089709,0.004111484890276437,-12.784925413046606
36,20,-40,0.048857661567554,-0.04611039969740636,-0.001244541040722467,-9.461239976012973
36,20,-30,0.04898962222470192,-0.043735609540553874,-0.00680636466160134,-5.986385980396379
36,20,-20,0.04908840973784762,-0.040835177203919756,-0.012542988809263389,-2.316233071847107
36,20,-10,0.049148110845084324,-0.03754646860599352,-0.01830747140461008,1.473995208295242
36,20,0,0.04920699006277355,-0.033702963603793386,-0.023567891671578613,5.255942050642519
36,20,10,0.049238042301679844,-0.029103092493462667,-0.028156700510772088,9.038242072879248
36,20,20,0.04926738763677039,-0.02386338032409757,-0.0320242731721298,12.763705408311052
36,20,30,0.04929876110998855,-0.018065001354840713,-0.035260884337556656,16.412210500926584
36,20,40,0.04928059300364212,-0.012213511524664215,-0.03819354387559535,19.941383247813192
36,20,50,0.04923163715287453,-0.006449538006988639,-0.040859515212986475,23.305724582797076
36,20,60,0.04915597573617604,-8.905330506242785E-4,-0.04317825614948365,26.41610018349435
36,20,70,0.049053657343252025,0.0044647180498746586,-0.04526869114283035,29.311754096963988
36,20,80,0.04891231857377002,0.009516946402402386,-0.04712490905423075,31.98118210446952
36,20,90,0.048675397015108625,0.013878797561934095,-0.048780874477871945,34.339295453911845
36,20,100,0.04834612776352295,0.017585745656218364,-0.05028985981623464,36.43487115272248
36,30,-100,0.049459805249868524,-0.05553089554697158,0.021423006108073316,-24.095554771453013
36,30,-90,0.04987073129593563,-0.05427002475732161,0.01798482158136015,-21.74841191066931
36,30,-80,0.05017054620468271,-0.05290796923452172,0.01388756819592653,-19.13686881954489
36,30,-70,0.050375407547594855,-0.051462394516989265,0.009148389444741369,-16.26962041359372
36,30,-60,0.05053036900127194,-0.04989770064054058,0.004039566269169057,-13.227949268339287
36,30,-50,0.050653934224272806,-0.04806704597905859,-0.0012274713699580708,-10.04115840151699
36,30,-40,0.05074924268902051,-0.045943860708815426,-0.006693153265785865,-6.699418112508946
36,30,-30,0.0508125579642952,-0.043505558161710325,-0.01232491017161137,-3.2068062472577514
36,30,-20,0.05086104483025034,-0.040521175816814685,-0.01801513513383979,0.47370252712851035
36,30,-10,0.0509017364064818,-0.03715014219961455,-0.023202902190516024,4.1018092887853586
36,30,0,0.05095747546299537,-0.033289535845186825,-0.027806951699893792,7.68157533938806
36,30,10,0.05100776644924979,-0.028727976826389202,-0.031724085930842645,11.228947464122397
36,30,20,0.05101572580572319,-0.0235696736222077,-0.03501538449151595,14.709934270921224
36,30,30,0.05101486549957504,-0.01784720612740818,-0.03797062210682647,18.2187976382896
36,30,40,0.050986740073449784,-0.012034050446702565,-0.040664207549706205,21.636346935993185
36,30,50,0.050948556324702486,-0.006338045775698435,-0.04302891295167974,24.849194004532908
36,30,60,0.05088891616893964,-8.492336175692162E-4,-0.04516135298091799,27.845543005731987
36,30,70,0.05080449051645835,0.004442604799366854,-0.04704220355851445,30.621099815689995
36,30,80,0.05069742719413401,0.009434292798192544,-0.04870960277128796,33.18249969865516
36,30,90,0.05052730827428035,0.013699604722982083,-0.05021638837547879,35.437983017538265
36,30,100,0.050267437122235865,0.017300051324354283,-0.051640458821041714,37.460938925711126
36,40,-100,0.05168191667866813,-0.055506290807007405,0.017709611306695405,-21.92253088819578
36,40,-90,0.051907432819805366,-0.05423484755947478,0.013699577540190319,-19.39798302588845
36,40,-80,0.05205276082350165,-0.052882892655051784,0.009028991265390356,-16.60812090411843
36,40,-70,0.052152466895033535,-0.05143533283950689,0.003983569810806065,-13.651758578162578
36,40,-60,0.052238217663520506,-0.04982314331818005,-0.001212694918160348,-10.582243819027932
36,40,-50,0.05230565629445851,-0.04792826167163707,-0.0065987524668762315,-7.355867614943017
36,40,-40,0.0523629833093225,-0.045741524772957884,-0.01214402803931343,-3.977993228115717
36,40,-30,0.052402887346665615,-0.043228179118263474,-0.01769885942647396,-0.4871088226917443
36,40,-20,0.05244261144392665,-0.040108967701662446,-0.022794898270788764,3.046314576173263
36,40,-10,0.05248626824008203,-0.036672024562187905,-0.02737275565628329,6.500260130114968
36,40,0,0.052496115344968605,-0.03282297474220617,-0.03130475416914429,9.834819978506003
36,40,10,0.05251515094736057,-0.028319912870436795,-0.03466637930115546,13.153728042801703
36,40,20,0.05252759094448472,-0.02325898738824827,-0.03771376290799784,16.514429829328456
36,40,30,0.052537641886143016,-0.017622879100170578,-0.04044736030139987,19.912764883127444
36,40,40,0.05253059162456386,-0.011870544804503398,-0.042867947257990764,23.194349335292696
36,40,50,0.05250424064325484,-0.00623799974327622,-0.04504306147456634,26.296225730571404
36,40,60,0.052460043570634024,-8.101240943519213E-4,-0.04696991981546547,29.176506518019366
36,40,70,0.05240111734582601,0.004416362328195507,-0.04866655273375603,31.844281728240514
36,40,80,0.0523147393632213,0.009361554177452991,-0.05017285346318958,34.310457808923985
36,40,90,0.052184669454512014,0.013564580927917139,-0.05158645504483904,36.501384405451354
36,40,100,0.05197572623265787,0.01708300501930246,-0.05292427254655283,38.45957227510768
36,50,-100,0.053450353441816166,-0.05548874884360088,0.01355417157297737,-19.685996657702564
36,50,-90,0.05355883100785254,-0.054226399247515884,0.008938156127355238,-16.960065955809814
36,50,-80,0.05363867786836075,-0.05286826693090058,0.00393196387986346,-14.0586062106999
36,50,-70,0.05369854076911105,-0.05139412668388394,-0.0012129366576891685,-11.070371657578836
36,50,-60,0.05374640621108302,-0.04972981666882466,-0.006522414807102388,-7.96166617555222
36,50,-50,0.0537887605743583,-0.04776710257553125,-0.011994257550913953,-4.690206609651783
36,50,-40,0.05382120461642994,-0.0454938138572129,-0.017416637168472762,-1.3171615237732892
36,50,-30,0.05385483869343949,-0.0428148235538538,-0.02236069372389927,2.030194856580341
36,50,-20,0.0538727557777936,-0.03960345513478033,-0.026847261103178855,5.385026655692688
36,50,-10,0.05388022385042771,-0.036125832701156504,-0.030781569491476687,8.613577622322088
36,50,0,0.05389493707746872,-0.03229822842347074,-0.03421819919583216,11.766767113562757
36,50,10,0.053914886366490146,-0.02788935681521456,-0.037348350039398306,14.976800265424176
36,50,20,0.053928135051360584,-0.02292628466166676,-0.04018933130799153,18.228919116329717
36,50,30,0.05393248667010712,-0.01739942488103226,-0.04267934517723004,21.487555982456126
36,50,40,0.053926384030105495,-0.011725897669096106,-0.04490384515900686,24.65042928193786
36,50,50,0.053904092981289196,-0.006154637971836411,-0.046873923456014384,27.633833628200254
36,50,60,0.05386965440555633,-7.829344584409052E-4,-0.04861787372180992,30.40655783218197
36,50,70,0.053830115536016715,0.00438935778418136,-0.05015041307159507,32.9751881379452
36,50,80,0.05377357022362117,0.009291076852326574,-0.051551633571596915,35.377250806343675
36,50,90,0.05365848228921285,0.013457943368162938,-0.052874690659706125,37.51420572194623
36,50,100,0.05349711824245218,0.016906395150613627,-0.054130898345011794,39.41259541211146
36,60,-100,0.05495531188886483,-0.05548752592506733,0.008858602457683556,-17.30739140313363
36,60,-90,0.05501720861904662,-0.0542188075417423,0.003886453526914655,-14.455007348948971
36,60,-80,0.05507061682996262,-0.052841329187725286,-0.001222437942900035,-11.520789349735553
36,60,-70,0.0551043660397923,-0.05133462396901855,-0.006471756779359172,-8.49960424306711
36,60,-60,0.055129479625039036,-0.04961066405093905,-0.011868084545660336,-5.34154552333641
36,60,-50,0.05514936835196744,-0.0475670758340168,-0.017163840028513865,-2.0975865108460385
36,60,-40,0.0551661835357234,-0.04512995038845819,-0.021920356135967083,1.1096909366435541
36,60,-30,0.055181428974608086,-0.04229035941222896,-0.026302838271554673,4.319298873782
36,60,-20,0.05520184068008764,-0.03900652081488649,-0.030179797903595762,7.47456169557726
36,60,-10,0.05521559076038587,-0.03551238985555285,-0.033651913694787865,10.540251651409145
36,60,0,0.05522476013401041,-0.031754494250596434,-0.036867488244138484,13.595902447899647
36,60,10,0.05522627778539329,-0.027441902063885,-0.03980223263652218,16.698820349400002
36,60,20,0.055229594863281606,-0.022592771668435544,-0.04241772183024268,19.822330593456126
36,60,30,0.05522989012905322,-0.017203618961811384,-0.0447367494038135,22.958939107681402
36,60,40,0.05522986721917922,-0.011600780075610889,-0.04676210548105379,26.0061660965544
36,60,50,0.05522106984728689,-0.0060839815200236765,-0.04855350601391821,28.88798615650923
36,60,60,0.05519462641876133,-7.741038696276956E-4,-0.050124318522724365,31.555561211965426
36,60,70,0.05516195009796844,0.004361253754814066,-0.05154436631315222,34.056576628739904
36,60,80,0.0551168133900529,0.009242496862622126,-0.05285187138788371,36.4071560107963
36,60,90,0.05503901187583338,0.013368856275874811,-0.05409384157701408,38.49203601691424
36,60,100,0.05490983827253584,0.016756917664262638,-0.05526951234038672,40.330368811893834
36,70,-100,0.05631067065920289,-0.05548826222302992,0.00384596072243095,-14.841169954449326
36,70,-90,0.05634811670202851,-0.05420248972091306,-0.0012311100940628952,-11.954829951000018
36,70,-80,0.05637440468692231,-0.05280145810856808,-0.00643977826733603,-8.992373697046366
36,70,-70,0.05638556425674515,-0.05125675685918501,-0.011768598423811508,-5.931008037599452
36,70,-60,0.05638631955589692,-0.04944297579485243,-0.016935522465445763,-2.816235646187772
36,70,-50,0.056393341556670695,-0.0472595979877001,-0.021534102262680994,0.2462982425849479
36,70,-40,0.05640183419098941,-0.04463492161758058,-0.025733877038635052,3.322979741532332
