IB (A),IA (A),ang (deg),Coil A flux (Wb),Coil B flux (Wb),Coil C flux (Wb)
10,5,85,-0.043202970378155965,0.038320650815606365,0.0041603247610166654
-10,6,85,-0.04324412275369277,0.029903727429595794,0.015431629524964324
-9,6,85,-0.04323288942631064,0.03038950152410102,0.014841630034226928
-8,6,85,-0.043221303404915465,0.030874563255266066,0.01425090184799147
-7,6,85,-0.0432101463966192,0.03135690593752658,0.01365830247819947
-6,6,85,-0.043197789345318545,0.031829195600420045,0.013066029783262989
-5,6,85,-0.04318562365423029,0.0323026984268486,0.012472121870818824
-4,6,85,-0.04317285921502791,0.032771932535315754,0.01187823514168121
-3,6,85,-0.043159436478347524,0.03322296681818549,0.011283390115311582
-2,6,85,-0.0431428386961717,0.033661108273417756,0.010687618954903827
-1,6,85,-0.04312536489040605,0.0340950928633682,0.0100930178129031
0,6,85,-0.04310596308713008,0.03452836498204135,0.009497755662540809
1,6,85,-0.04308602591745349,0.03494968874149137,0.00890261175113328
2,6,85,-0.043065479302395834,0.03535183578360171,0.008308258623995908
3,6,85,-0.043044782101348385,0.035745063525738384,0.007714520858858489
4,6,85,-0.04302389247204208,0.03613358212481415,0.007121280793538677
5,6,85,-0.0430030274104222,0.03652108329442252,0.006528725813588044
6,6,85,-0.042982082781119535,0.036908014651166984,0.005937478311929186
7,6,85,-0.042960914801702506,0.037287774042316355,0.005346464858413983
8,6,85,-0.04293868564997713,0.037648180527802375,0.004757295009563737
9,6,85,-0.04291542341440751,0.038001620996807345,0.004167925955692914
10,6,85,-0.04289222100030133,0.03835072341976145,0.0035794245174706734
-10,7,85,-0.04294680399028952,0.02993158436303903,0.014858035091999741
-9,7,85,-0.04293563009267366,0.0304183323321641,0.014267104556457594
-8,7,85,-0.04292304282889923,0.03090258204355503,0.013674243241022475
-7,7,85,-0.04291070643351682,0.03138238485638783,0.01308168275210773
-6,7,85,-0.042898227889520475,0.031857766815366374,0.012487593034908054
-5,7,85,-0.04288305507216531,0.03233105120923779,0.011892525125565542
-4,7,85,-0.04286753541451076,0.03280060433624476,0.011296595634550117
-3,7,85,-0.042851316914977136,0.03325190546528928,0.010700242059731498
-2,7,85,-0.04283385145677267,0.03369088609953738,0.01010473168412955
-1,7,85,-0.042815320673139666,0.03412535276279181,0.00950922771458618
0,7,85,-0.04279700962797413,0.03455884777540601,0.008913786781379595
1,7,85,-0.0427770454763925,0.03498073437115821,0.008319153155723714
2,7,85,-0.04275692267848333,0.03538307176016675,0.007724760776600887
3,7,85,-0.042736223396754515,0.03577578153165353,0.007131095759639791
4,7,85,-0.04271540822419123,0.03616425797359847,0.006538532809911795
5,7,85,-0.04269404009881919,0.036551910664776525,0.005947519967250794
6,7,85,-0.04267241159043555,0.03693903000029953,0.0053549541786512105
7,7,85,-0.042650097762740966,0.03731687768234945,0.004764612108503805
8,7,85,-0.04262705000796646,0.03767859359431765,0.004173907947124285
9,7,85,-0.04260346504292733,0.03803213127163077,0.003585902638872725
10,7,85,-0.04257974788206937,0.038380677633362226,0.003000965151949001
-10,8,85,-0.0426474516647851,0.029959706641208318,0.014282884342250637
-9,8,85,-0.042635083450200215,0.030445428973051865,0.013690016720577519
-8,8,85,-0.042621329712225396,0.030930904253660286,0.013096521366686814
-7,8,85,-0.04260585156424163,0.031410905564275685,0.012501420693048881
-6,8,85,-0.04259015444808881,0.03188608368751343,0.01190593428932813
-5,8,85,-0.042574124741249365,0.03236003626451604,0.011309449865969028
-4,8,85,-0.04255710437929164,0.032829643796169976,0.010712315124567535
-3,8,85,-0.04253985576181774,0.03328091778071685,0.010116173266853865
-2,8,85,-0.042522334619570924,0.0337203032567072,0.009520859844131523
-1,8,85,-0.04250431867373545,0.03415537865103645,0.008924945606762965
0,8,85,-0.04248698930865258,0.034588859448053635,0.00833033774861443
1,8,85,-0.04246713527789439,0.03501180449216819,0.007735193561511553
2,8,85,-0.04244698220096751,0.03541360788749029,0.007139071768290006
3,8,85,-0.04242642543316412,0.03580629099642158,0.006547832136992202
4,8,85,-0.04240516529579181,0.036195192050717626,0.005955036047456304
5,8,85,-0.042382999824177946,0.03658283840979322,0.0053627159197972216
6,8,85,-0.04236041857816474,0.0369702929239635,0.0047689892760203
7,8,85,-0.04233718264538649,0.03734717593871692,0.004181568577547416
8,8,85,-0.042314179824330785,0.037708892094483,0.0035926020216789398
9,8,85,-0.042290562683390986,0.03806250346623418,0.003007220865183772
10,8,85,-0.0422666955385371,0.03841032632604757,0.0024261090100717395
-10,9,85,-0.04234263691296536,0.02998782222845471,0.01370432351246195
-9,9,85,-0.04232706834647941,0.03047424365243195,0.013109883416191149
-8,9,85,-0.042311493603494114,0.030959773012833886,0.01251483176660748
-7,9,85,-0.042295297132028946,0.03143989400273209,0.011918965636827358
-6,9,85,-0.042278321385559994,0.03191534059615004,0.011321680596150243
-5,9,85,-0.04226132272167531,0.03238915282131456,0.010724335820291723
-4,9,85,-0.042244068303422505,0.03285883805369956,0.010127815164050879
-3,9,85,-0.04222757243350607,0.033309965809250795,0.009532402675115698
-2,9,85,-0.04220902142767984,0.03374935216523047,0.008936265878654459
-1,9,85,-0.04219125055553352,0.03418513766742266,0.00833968723519273
0,9,85,-0.04217300408015604,0.03461875967397581,0.00774493799262462
1,9,85,-0.04215305979415066,0.03504143798629745,0.007149023417144871
2,9,85,-0.042133112379183754,0.035443127214477205,0.006557272616991156
3,9,85,-0.042112332503255245,0.03583650610738087,0.005964818907323206
4,9,85,-0.04209060513226277,0.03622586166191405,0.005372154496745849
5,9,85,-0.042067804352969154,0.03661380901324442,0.004780337694690786
6,9,85,-0.04204520705070622,0.037000300380176224,0.00419074958074923
7,9,85,-0.042022300484388195,0.03737729445885962,0.003599875491600535
8,9,85,-0.04199937186424709,0.03773860757810182,0.0030136963510221508
9,9,85,-0.041975987700733776,0.03809234920790134,0.002431639425069472
10,9,85,-0.04195172572154039,0.03843932846925191,0.001853160867094668
-10,10,85,-0.042028400702955444,0.030016535252294786,0.01312310657260437
-9,10,85,-0.0420122035480972,0.03050310985074817,0.012527573206375616
-8,10,85,-0.04199527947609738,0.030988995943978154,0.01193115571368235
-7,10,85,-0.041978403662082525,0.03146913614753076,0.011334034164119409
-6,10,85,-0.04196110919696254,0.03194434659863586,0.01073624169945349
-5,10,85,-0.04194408771413007,0.03241825359414906,0.010139343673168892
-4,10,85,-0.04192655502836937,0.03288773596855479,0.00954355741313228
-3,10,85,-0.04190879150441027,0.03333885029248302,0.008947451184871044
-2,10,85,-0.041891107970378566,0.03377850407437897,0.008350445514050132
-1,10,85,-0.041872887985291936,0.03421416646753059,0.007755439323275612
0,10,85,-0.04185341112040066,0.03464840335630835,0.007160892569615239
1,10,85,-0.041833205917176486,0.03507087764683562,0.006566270003006473
2,10,85,-0.04181257843239236,0.03547227061842372,0.005973082799688862
3,10,85,-0.04179205680052778,0.03586612632629892,0.005380442216747199
4,10,85,-0.041770540367942116,0.03625602029517733,0.004788447490780642
5,10,85,-0.04174839022067061,0.03664443877102327,0.004197099164909716
6,10,85,-0.04172594585459196,0.03703014356301503,0.003607081381583491
7,10,85,-0.04170335142906399,0.03740711796015649,0.0030202923564330033
8,10,85,-0.04167976769276105,0.03776807032294515,0.002437373243868699
9,10,85,-0.04165503274730777,0.03812143402327895,0.0018576128812165349
10,10,85,-0.04162894367254638,0.03846863755851021,0.001278199027849188
-10,-10,86,-0.04728987624442827,0.02943877558753206,0.023886507942529046
-9,-10,86,-0.047287418873036315,0.029921599830988372,0.02339084436026342
-8,-10,86,-0.047285018153520444,0.03040340224694699,0.02289046330520011
-7,-10,86,-0.04728262040723231,0.030882030092564794,0.022381692259048486
-6,-10,86,-0.04728017023122708,0.03135501073865392,0.021868060588504205
-5,-10,86,-0.04727759126971297,0.0318253306820994,0.0213452673803353
-4,-10,86,-0.047274411087222114,0.03229373894052076,0.020811836016753595
-3,-10,86,-0.04727143190190133,0.03274836895508969,0.020274980110331374
-2,-10,86,-0.04726911815580284,0.03318665349221103,0.019732744075665304
-1,-10,86,-0.04726762914916257,0.033615755890338515,0.01916707572160486
0,-10,86,-0.04726571518478012,0.034043667596377496,0.018594418574363836
1,-10,86,-0.04726350754826122,0.034466703034417866,0.018017951546698677
2,-10,86,-0.04726011321271026,0.034871719480553696,0.01743980213753909
3,-10,86,-0.04725609933526147,0.03526513240141418,0.016859403184401718
4,-10,86,-0.047250396560467055,0.03565410892512825,0.016276811781017055
5,-10,86,-0.04724422978459008,0.036041685058170146,0.015692561073286697
6,-10,86,-0.04723783201776464,0.036429555408047376,0.015107125486726877
7,-10,86,-0.04723071904304958,0.03681100378071814,0.014521665915966552
8,-10,86,-0.0472221600720869,0.037177221253218366,0.013937292495217494
9,-10,86,-0.04721327901041838,0.03752913894997128,0.013353757727068597
10,-10,86,-0.04720251261853238,0.03787500131897908,0.012768790865621712
-10,-9,86,-0.047085632992859686,0.029470381519892768,0.023420198349336833
-9,-9,86,-0.047083413048144146,0.029953232137136805,0.022919710095276866
-8,-9,86,-0.04708091522355851,0.03043607711076408,0.022410624590433362
-7,-9,86,-0.04707795378223139,0.030914679836361616,0.021896411134753966
-6,-9,86,-0.04707452023381064,0.0313878169803541,0.02137449287796019
-5,-9,86,-0.04707170215634131,0.031857512895437846,0.02084227917189285
-4,-9,86,-0.04706917320685976,0.03232662601985166,0.020304883462752374
-3,-9,86,-0.047065675687863656,0.03278018289103257,0.01976111455942423
-2,-9,86,-0.04706374427090892,0.033215997250524494,0.019194600439219087
-1,-9,86,-0.04706010867428216,0.03364507316152852,0.018620984878930474
0,-9,86,-0.04705503626446997,0.034073366787248566,0.018043344514556567
1,-9,86,-0.047050189464008615,0.03449622361157155,0.017464373164916506
2,-9,86,-0.04704418999149544,0.03490071932749426,0.016883033482394654
3,-9,86,-0.04703760697529755,0.03529440033352301,0.016299757815111983
4,-9,86,-0.04703102097658004,0.03568358651291626,0.0157155824676561
5,-9,86,-0.047024461864710224,0.03607113394982584,0.015130281248105672
6,-9,86,-0.04701788359296567,0.03645819434620797,0.014544653969356842
7,-9,86,-0.047011871716846086,0.036840843876213426,0.013959259571684401
8,-9,86,-0.04700460094680242,0.037207364943124176,0.013375236268257948
9,-9,86,-0.046996704916524246,0.03756010631322273,0.012789760495034096
10,-9,86,-0.046987132418526714,0.03790728945687988,0.012203609920718771
-10,-8,86,-0.04687586661118278,0.029501888530912977,0.02294865220029735
-9,-8,86,-0.04687263058992105,0.029984415803550067,0.02243930405537851
-8,-8,86,-0.04686955840726128,0.03046767293883445,0.02192525689251931
-7,-8,86,-0.046866124649687244,0.0309473228080962,0.02140490926193245
-6,-8,86,-0.046863242870354815,0.03141956634030684,0.02086983417792173
-5,-8,86,-0.046859993563707784,0.03188943874719051,0.020333256001245577
-4,-8,86,-0.04685537684594265,0.032357694201242314,0.01978857773480267
-3,-8,86,-0.04685052716824106,0.03281013568166341,0.019220393389636128
-2,-8,86,-0.04684545295096464,0.033245728778146556,0.018645745376032086
-1,-8,86,-0.04684016626442083,0.03367518557917304,0.018068224994349662
0,-8,86,-0.046833527649295326,0.03410351031829609,0.01748813750752004
1,-8,86,-0.04682618666172196,0.03452615608874291,0.016905726796049812
2,-8,86,-0.04681907874924592,0.03493018435028017,0.01632241103634734
3,-8,86,-0.04681215101209658,0.03532366925732265,0.015738375108594427
4,-8,86,-0.04680469830549384,0.035713012050710154,0.015152989225254465
5,-8,86,-0.046797653983399155,0.03610047455220757,0.014567208286784322
6,-8,86,-0.0467912528339012,0.036487411625776525,0.01398166171368938
7,-8,86,-0.046785297072519355,0.036870024462005116,0.013397026030275266
8,-8,86,-0.04677766490476964,0.0372360513216118,0.012811006209442784
9,-8,86,-0.04676917551339169,0.03758898225570772,0.012224412232993918
10,-8,86,-0.04676081515064906,0.037937946853051775,0.011637735073520348
-10,-7,86,-0.04665081126722898,0.029532580222041124,0.022466617620062048
-9,-7,86,-0.04664728651270406,0.03001541508540937,0.02195350687709476
-8,-7,86,-0.04664395782010456,0.03049871226729203,0.021431796539804662
-7,-7,86,-0.04663955583038413,0.030978275942707415,0.02089731369739159
-6,-7,86,-0.046634470781809684,0.031451066877278125,0.020359588277663886
-5,-7,86,-0.04662803360385842,0.03192091036123147,0.019813767305060268
-4,-7,86,-0.04662290404525807,0.03238773660876145,0.019245070032232543
-3,-7,86,-0.04661761462939737,0.03283982482631021,0.018669935963029436
-2,-7,86,-0.04661155957013877,0.03327533851403099,0.01809161992029901
-1,-7,86,-0.046604500367515955,0.03370593452145921,0.017510509083658837
0,-7,86,-0.04659607874479207,0.0341334398452181,0.0169280426451717
1,-7,86,-0.046588374796196486,0.034555912057301776,0.016344558117204498
2,-7,86,-0.04658150048890606,0.034959355177187505,0.015760337682771873
3,-7,86,-0.04657331749289231,0.03535300406768293,0.015175101635676765
4,-7,86,-0.04656673812627884,0.0357423753387968,0.01458924650733806
5,-7,86,-0.046558449687352434,0.03612965680170008,0.014003453224032528
6,-7,86,-0.046550669909317534,0.03651642425989677,0.013418441846996008
7,-7,86,-0.04654348832969376,0.03689794328952485,0.012831552139129409
8,-7,86,-0.0465358763265374,0.03726374994328054,0.012244581048119957
9,-7,86,-0.046527403169558786,0.03761801980943319,0.011656799738916576
10,-7,86,-0.04651757755268906,0.037966785988313,0.011069219869226439
-10,-6,86,-0.046414265283592195,0.029562896205639032,0.02198057239627481
-9,-6,86,-0.04640850834615985,0.030046878034552516,0.021458543242852582
-8,-6,86,-0.046402461251475305,0.030529740139766542,0.02092274157135054
-7,-6,86,-0.04639642892191214,0.031009656281116675,0.02038477737242777
-6,-6,86,-0.04639048454774849,0.031481977508492985,0.01983834488727146
-5,-6,86,-0.04638542807443776,0.031950787723405046,0.01926921172537694
-4,-6,86,-0.04638007427538369,0.03241782176906414,0.018693142654706965
-3,-6,86,-0.0463717645676807,0.03286910037256882,0.01811427932536996
-2,-6,86,-0.046364215093238875,0.03330497143985734,0.017532710442388327
-1,-6,86,-0.046356676291449725,0.0337352221478979,0.016949958473412668
0,-6,86,-0.0463488709218914,0.03416307983940597,0.01636637149645364
1,-6,86,-0.0463411466883763,0.03458538229164121,0.015781758915000926
2,-6,86,-0.046333596078443555,0.034988347823325085,0.01519686121216271
3,-6,86,-0.04632623336595632,0.0353821632000697,0.014610942639650024
4,-6,86,-0.0463187813739667,0.035771407798790275,0.014025067285978557
5,-6,86,-0.04631115796496547,0.036158740171596225,0.01343958296769212
6,-6,86,-0.0463029197184285,0.03654537032847861,0.01285201536179678
7,-6,86,-0.04629433795394871,0.03692554409893616,0.012264308077763969
8,-6,86,-0.046286041741906904,0.0372910154888119,0.011676366126188652
9,-6,86,-0.04627683168222862,0.03764566332045565,0.011087723658873278
10,-6,86,-0.046266767919101615,0.037995568738133895,0.010500641536693263
-10,-5,86,-0.046168849905442795,0.029593795737042766,0.021483882317853854
-9,-5,86,-0.04616339536247184,0.030079957147366818,0.020947804721154307
-8,-5,86,-0.04615723754761891,0.030561161916465483,0.02040979645320467
-7,-5,86,-0.04615098548993101,0.031040214534189717,0.019862549804391446
-6,-5,86,-0.04614501630100319,0.03151146412714341,0.01929219220505706
-5,-5,86,-0.04613809438953906,0.0319798924270476,0.018715122129016045
-4,-5,86,-0.046130685653780326,0.032446906315010494,0.01813629102399506
-3,-5,86,-0.0461235220828144,0.032898371368422885,0.017555076061382346
-2,-5,86,-0.046116416324584,0.033334439921925196,0.016971720760552648
-1,-5,86,-0.0461091653305403,0.03376455757034631,0.016388189217930463
0,-5,86,-0.04610142966930186,0.03419314947744001,0.015803346661161993
1,-5,86,-0.04609591888451876,0.03461499200629562,0.015219392189057589
2,-5,86,-0.04608586133736324,0.0350175281571238,0.014632634659496114
3,-5,86,-0.04607792572099642,0.035411316773154906,0.014046210607192588
4,-5,86,-0.0460698565283228,0.035800336306351016,0.013460379693103383
5,-5,86,-0.046061294646037906,0.03618764736624227,0.01287240374405294
6,-5,86,-0.046052921977115545,0.03657461888868787,0.012284197855257955
7,-5,86,-0.04604410999650665,0.03695505921936389,0.011695277211359281
8,-5,86,-0.04603352752805911,0.03732088370523799,0.011105417206256935
9,-5,86,-0.04602277376660908,0.037673867384052095,0.010518265134733383
10,-5,86,-0.046013648495318075,0.038028254759360176,0.009929181276529793
-10,-4,86,-0.04592295806126746,0.029625953085859736,0.02097307071921895
-9,-4,86,-0.045916604258241754,0.030108971478660998,0.020434420436684468
-8,-4,86,-0.045909969464263164,0.030592360878555724,0.0198861910799316
-7,-4,86,-0.04590329729345745,0.031069647931393118,0.01931455332701549
-6,-4,86,-0.04589641699915986,0.03154088762706777,0.01873734474172755
-5,-4,86,-0.04588935998517183,0.03200923324759216,0.01815880157729044
-4,-4,86,-0.04588232263836353,0.032477376630178176,0.017577207616710503
-3,-4,86,-0.04587489350853793,0.03292759700312008,0.016993712438435483
-2,-4,86,-0.045867744170123105,0.033363531334944616,0.016410047314292703
-1,-4,86,-0.045860513443487676,0.0337935730371351,0.015825195896656624
0,-4,86,-0.04585268550385166,0.034222280916298066,0.01524003415013419
1,-4,86,-0.04584448502763186,0.03464475868780436,0.01465366642769652
2,-4,86,-0.04583631553002044,0.03504686907914382,0.014067529189426938
3,-4,86,-0.04582783769691511,0.035440606002362235,0.013480964624573901
4,-4,86,-0.0458188281359455,0.03582934920273143,0.012892670943414498
5,-4,86,-0.04580907065362777,0.03621681293573563,0.012303720555085022
6,-4,86,-0.04579902104252401,0.03660394356524279,0.01171378421228833
7,-4,86,-0.045788035673261084,0.03698366405682932,0.011123382452906389
8,-4,86,-0.04577490002380528,0.037347759114340746,0.010534464696789567
9,-4,86,-0.04576057950812247,0.03770307282229216,0.009945971616560469
10,-4,86,-0.045746143952692386,0.03805420328044848,0.009357116254825404
-10,-3,86,-0.04567471227780908,0.02965628413231563,0.02045836214893022
-9,-3,86,-0.045667769787384,0.03014130027943781,0.019909360973762807
-8,-3,86,-0.04566082511667144,0.0306205668866024,0.01933701003055291
-7,-3,86,-0.04565421869936693,0.03109876276605325,0.0187598629722984
-6,-3,86,-0.04564739843974042,0.031570111939099345,0.018181293548453208
-5,-3,86,-0.04564050658968081,0.03203939063113827,0.01759983951603287
-4,-3,86,-0.045632891720353286,0.032506687764722715,0.017015726285339094
-3,-3,86,-0.04562508160066282,0.032956820284235404,0.016431703904838564
-2,-3,86,-0.04561773780464749,0.03339272019021434,0.015846761277217965
-1,-3,86,-0.045609983996989366,0.03382287870985686,0.015261392977374645
0,-3,86,-0.045602081895896845,0.034251740747798506,0.014675155924190993
1,-3,86,-0.0455933795344454,0.03467417771967856,0.014088578357042296
2,-3,86,-0.04558449426281093,0.03507656873780297,0.013501245124841367
3,-3,86,-0.045574832320998813,0.0354699480532221,0.012912229868264798
4,-3,86,-0.04556439119814484,0.035858848941159156,0.012322986405217144
5,-3,86,-0.04555274028820837,0.03624648894197431,0.01173246355059915
6,-3,86,-0.04553889784093833,0.036633101059067384,0.011140602064097045
7,-3,86,-0.04552437276024801,0.03701258570469654,0.010549747400912406
8,-3,86,-0.04550982964019548,0.03737745616239228,0.009960739226511861
9,-3,86,-0.045495387156636646,0.03773249132486087,0.009372064873437572
10,-3,86,-0.0454809353113843,0.03808325126107961,0.008783321960790614
-10,-2,86,-0.04542333408527721,0.029686778166401508,0.019932143856013232
-9,-2,86,-0.04541713599044722,0.030168196347531675,0.019359387607600587
-8,-2,86,-0.04541076950079478,0.03064993039199464,0.018781878696681954
-7,-2,86,-0.04540435040248928,0.03112753806916961,0.018203494599084647
-6,-2,86,-0.04539721719771481,0.031599615101283084,0.01762172961266269
-5,-2,86,-0.04539011327366992,0.03206943725239681,0.017038174003149806
-4,-2,86,-0.04538217187157302,0.032536624295495635,0.0164532627478793
-3,-2,86,-0.045374127494098596,0.032986251451687605,0.015868144053940682
-2,-2,86,-0.04536608074472097,0.03342148207552628,0.015282826297060103
-1,-2,86,-0.04535816488827531,0.03385262361120727,0.014696601136657333
0,-2,86,-0.04534863958949804,0.03428160685211405,0.014109172312800004
1,-2,86,-0.04533883193572007,0.03470391106001627,0.013521282891483178
2,-2,86,-0.04532815528841676,0.03510608954770154,0.012931511021865554
3,-2,86,-0.045316005554219475,0.03549967761665516,0.012341031498209086
4,-2,86,-0.04530214632330249,0.03588944576025114,0.011749307293511955
5,-2,86,-0.04528746871757249,0.036277695721984124,0.011156441954515305
6,-2,86,-0.04527304279008619,0.0366633496781996,0.010565347099920293
7,-2,86,-0.045258376542173656,0.037042455634857516,0.0099762639085426
8,-2,86,-0.045243854892921154,0.037407094353844934,0.009387129454154333
9,-2,86,-0.04522943688201267,0.037761878579208506,0.00879806436314214
10,-2,86,-0.04521498590968416,0.038112035892496746,0.008209135367389086
-10,-1,86,-0.045169817249075754,0.02971362766138652,0.01938148769875294
-9,-1,86,-0.04516367128331039,0.030196667471601314,0.018804085839870154
-8,-1,86,-0.04515696394841821,0.030679038573111026,0.018224880068808326
-7,-1,86,-0.04514996367346263,0.031156193577208117,0.017643595504105738
-6,-1,86,-0.0451432003366941,0.03162874317856348,0.017059758698502278
-5,-1,86,-0.045135527089878946,0.03209872485765282,0.016475097176450387
-4,-1,86,-0.04512743567314709,0.03256595393991577,0.015889350297040264
-3,-1,86,-0.04511858030221407,0.03301537069538561,0.01530329684060778
-2,-1,86,-0.04511009131514161,0.033451268894285,0.014716770562647176
-1,-1,86,-0.045100341211777834,0.0338818671306719,0.014129208881593877
0,-1,86,-0.04508838354152663,0.03431170316256776,0.013540388056572629
1,-1,86,-0.0450761352969582,0.03473393758353418,0.012949749134616462
2,-1,86,-0.0450628738007816,0.03513721605823613,0.012357820904244166
3,-1,86,-0.04504849297914717,0.035530754970938716,0.011765563062577929
4,-1,86,-0.04503396314284407,0.03592022592570288,0.011173114321038473
5,-1,86,-0.04501973771787483,0.03630849777933105,0.010580670120479892
6,-1,86,-0.045004887053860076,0.03669343805880907,0.0099915884674031
7,-1,86,-0.04499006281062442,0.037072305804774906,0.009402114932014
8,-1,86,-0.044975384773856056,0.03743631202925158,0.00881279321361171
9,-1,86,-0.044960609468304505,0.037791194602786425,0.008223466182335368
10,-1,86,-0.044945472168132605,0.03814073689128213,0.007634279041198477
-10,0,86,-0.04491245123061696,0.029740938374966306,0.018825952837281956
-9,0,86,-0.04490699552640912,0.030225526091654492,0.018246569642911162
-8,0,86,-0.04490067146639326,0.03070684438011715,0.01766525094410552
-7,0,86,-0.04489319050215268,0.03118486072470257,0.01708134543741112
-6,0,86,-0.044885503573273804,0.03165786842968443,0.016496428861776845
-5,0,86,-0.044877255611871766,0.03212788623525441,0.01591018379769092
-4,0,86,-0.044868915108292495,0.03259514160599481,0.015323931209818472
-3,0,86,-0.044858132686011784,0.03304510349025948,0.014736317533005663
-2,0,86,-0.0448472266875641,0.033481431243266746,0.014148230738157158
-1,0,86,-0.044834126362400924,0.033912077840090586,0.013558589527146699
0,0,86,-0.0448207240546662,0.03434262914202833,0.012966913062378613
1,0,86,-0.04480647260194363,0.034764644711874876,0.012374568860592154
2,0,86,-0.044792496011714936,0.03516700207969309,0.011782265506234041
3,0,86,-0.04477843224716267,0.035560972832267446,0.011189630593541684
4,0,86,-0.04476455167859778,0.03595108083495371,0.010596795223502885
5,0,86,-0.0447495406061567,0.03633790022895251,0.010006849877271582
6,0,86,-0.04473479213622059,0.03672342781807124,0.009416943144246992
7,0,86,-0.04471988540912896,0.03710194787685424,0.008827298435007024
8,0,86,-0.04470427583557194,0.03746587989390894,0.008237710280573662
9,0,86,-0.044688321853615626,0.03782066009150443,0.007647247014034843
10,0,86,-0.044671674310634686,0.03816973356794774,0.007058340360933865
-10,1,86,-0.04465315110099312,0.02976792384274939,0.018268467605228524
-9,1,86,-0.04464761074293382,0.030252088571293176,0.017686372512539735
-8,1,86,-0.04464132661938932,0.030735134520808,0.01710257650666626
-7,1,86,-0.04463426334759349,0.031214216948816143,0.016517630226763093
-6,1,86,-0.04462520335741141,0.0316871730215833,0.015930800363211303
-5,1,86,-0.0446152131357653,0.032158289086321304,0.015343305913780723
-4,1,86,-0.04460267868342725,0.03262511242219855,0.01475493026996939
-3,1,86,-0.04459121558697134,0.03307539309126195,0.014166424636449076
-2,1,86,-0.04458033577814365,0.03351185118918917,0.013576311406452587
-1,1,86,-0.04456410169051993,0.03394293042180446,0.01298396066807784
0,1,86,-0.04454990128290705,0.034373644401508335,0.012391365285094342
1,1,86,-0.044535398709154066,0.034795582917770164,0.011798687928234236
2,1,86,-0.04452116659040105,0.03519753926087407,0.011205268808322528
3,1,86,-0.04450691811581376,0.03559172054708949,0.010611688232021061
4,1,86,-0.04449243468308683,0.03598113428603251,0.010022167661708955
5,1,86,-0.04447770521077285,0.03636759306751783,0.009431807627339419
6,1,86,-0.04446221484217273,0.03675314719716288,0.008841553419266499
7,1,86,-0.044446415848553744,0.037131751898480704,0.008251216600825456
8,1,86,-0.04442974434136575,0.03749584645143601,0.007660343663489481
9,1,86,-0.04441180385371966,0.03785031080224993,0.007070222237434328
10,1,86,-0.04439195981596689,0.038199454198351024,0.006480791205984863
-10,2,86,-0.04439086610240925,0.02979518591084942,0.017707482845526003
-9,2,86,-0.04438601458730566,0.03028291369613045,0.01712323373878375
-8,2,86,-0.04437473299515118,0.03076288968516325,0.016537645691211963
-7,2,86,-0.044365359093881826,0.03124279298737648,0.015949803463996135
-6,2,86,-0.04435612166328017,0.03171774080786906,0.015361842811833878
-5,2,86,-0.044343696292549035,0.03218758496835073,0.014773495231080657
-4,2,86,-0.044330888732376186,0.03265540035310355,0.014183802749590378
-3,2,86,-0.044320453147749087,0.033106282364623374,0.013592833318843683
-2,2,86,-0.04430405709527226,0.03354163431695558,0.013000721346038902
-1,2,86,-0.04429018967397542,0.03397377862837823,0.012407988480485561
0,2,86,-0.04427595242319602,0.03440473749328208,0.011815180243565865
1,2,86,-0.04426146987153667,0.034826316819179755,0.011221892263185498
2,2,86,-0.04424778517190851,0.035227936636136443,0.010628999456255606
3,2,86,-0.04423382592940278,0.035622072942350494,0.01003771457083748
4,2,86,-0.04421849811815794,0.036011374434008175,0.009446361757061384
5,2,86,-0.044200770577158356,0.036397511012877956,0.008855396211954221
6,2,86,-0.04418374789260494,0.036783222018345885,0.008264457209230355
7,2,86,-0.044165530307525985,0.037162117586657765,0.0076729131765035565
8,2,86,-0.04414542003112772,0.03752642333875054,0.007080762278838014
9,2,86,-0.044124469854502434,0.03788083523676505,0.006490225886660993
10,2,86,-0.04410313647083675,0.03822997720081166,0.005900971956951015
-10,3,86,-0.04411687514209713,0.02982208618783969,0.017142263360279686
-9,3,86,-0.04410842148683753,0.030307669497522477,0.016556406298591318
-8,3,86,-0.04409873583972666,0.030790806909139736,0.01596870974310196
-7,3,86,-0.044089175838231735,0.03127119268324038,0.015380350344699926
-6,3,86,-0.04407857830724449,0.031745914173565974,0.014791004392713055
-5,3,86,-0.04406673822552717,0.03221765475367356,0.014201020592248264
-4,3,86,-0.0440550643097885,0.032686249088363054,0.013609672214614147
-3,3,86,-0.044042456787688984,0.0331364206748352,0.013017431544871644
-2,3,86,-0.04402699657708221,0.03357181865992701,0.012424608320640169
-1,3,86,-0.04401336259093561,0.03400423567724479,0.011831651722304158
0,3,86,-0.04399896479345083,0.03443572635674662,0.011237991914017418
1,3,86,-0.043986280882199816,0.03485766295074511,0.010644667231413024
2,3,86,-0.04397079493439818,0.035258564721286266,0.010052864231980891
3,3,86,-0.04395451948971459,0.03565262009919988,0.009460571204112722
4,3,86,-0.04393590155174107,0.036041664988254896,0.008868376203679217
5,3,86,-0.043917058112526344,0.03642801466453877,0.008276704757764236
6,3,86,-0.04389641065009165,0.03681434084703031,0.00768401500075786
7,3,86,-0.04387532505306093,0.03719366116227777,0.007091083957824267
8,3,86,-0.04385413740654363,0.03755738655960426,0.006499566366473278
